name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Dysosmobacter sp. Phy	3465159	S	67081	7345	74426	0.00507
Hominenteromicrobium mulieris	2885357	S	87799	28565	116364	0.00792
Vescimonas coprocola	2714355	S	42651	13835	56486	0.00385
Vescimonas fastidiosa	2714353	S	32551	10068	42619	0.00290
Ruminococcus champanellensis	1161942	S	44888	1952	46840	0.00319
Ruminococcus sp. SR1/5	657323	S	1539	11591	13130	0.00089
Ruminococcus sp. JL13D9	3233381	S	918	63	981	0.00007
Ruminococcus sp. JE7B6	3233380	S	859	21	880	0.00006
Ruminococcus sp. FMB-CY1	2878202	S	20	6202	6222	0.00042
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	5650	480	6130	0.00042
Ruminococcus callidus	40519	S	2606	128	2734	0.00019
Ruminococcus albus	1264	S	1224	11	1235	0.00008
Ruminococcus gauvreauii	438033	S	427	34	461	0.00003
Ruminococcus bovis	2564099	S	276	22	298	0.00002
Flavonifractor plautii	292800	S	37152	4001	41153	0.00280
Ruthenibacterium lactatiformans	1550024	S	35542	2922	38464	0.00262
Oscillibacter hominis	2763056	S	25100	2991	28091	0.00191
Oscillibacter sp. PEA192	2109687	S	4735	41233	45968	0.00313
Lawsonibacter asaccharolyticus	2108523	S	27058	1781	28839	0.00196
Subdoligranulum variabile	214851	S	9453	4397	13850	0.00094
uncultured Subdoligranulum sp.	512298	S	6804	3104	9908	0.00067
Owariibacterium komagatae	3136601	S	15366	2662	18028	0.00123
Pusillibacter faecalis	2714358	S	12101	1672	13773	0.00094
Pseudoflavonifractor gallinarum	2779352	S	8839	853	9692	0.00066
Anaerotruncus colihominis	169435	S	5580	684	6264	0.00043
Solibaculum mannosilyticum	2780922	S	4362	527	4889	0.00033
Caproicibacterium amylolyticum	2766537	S	322	52	374	0.00003
Caproicibacterium sp. BJN0003	2994078	S	170	43	213	0.00001
Caproicibacterium sp. NSD3	3457503	S	25	3	28	0.00000
Caproicibacterium lactatifermentans	2666138	S	31	1301	1332	0.00009
Ethanoligenens harbinense	253239	S	814	41	855	0.00006
Acidaminobacterium chupaoyuni	3381350	S	601	8	609	0.00004
Mageeibacillus indolicus	884684	S	497	41	538	0.00004
Bengtsoniella intestinalis	3073143	S	334	5	339	0.00002
Amygdalobacter indicium	3029272	S	124	59	183	0.00001
Amygdalobacter nucleatus	3029274	S	96	54	150	0.00001
Thermocaproicibacter melissae	2966552	S	287	35	322	0.00002
Paludihabitans sp. MB14-C6	3070656	S	259	2	261	0.00002
Ruminiclostridium papyrosolvens	29362	S	91	14	105	0.00001
Ruminiclostridium herbifermentans	2488810	S	80	7	87	0.00001
Ruminiclostridium cellulolyticum	1521	S	39	5	44	0.00000
Petroclostridium sp. X23	3045146	S	168	3	171	0.00001
Thermoclostridium stercorarium	1510	S	78	7	85	0.00001
Fastidiosipila sanguinis	236753	S	41	4	45	0.00000
Intestinimonas butyriciproducens	1297617	S	27569	2786	30355	0.00207
Flintibacter sp. KGMB00164	2610895	S	2849	304	3153	0.00021
Thermaerobacter sp. PB12/4term	2293838	S	66	9	75	0.00001
Thermaerobacter marianensis	73919	S	35	5	40	0.00000
Thermaerobacter composti	554949	S	12	84	96	0.00001
Carboxydocella thermautotrophica	178899	S	51	0	51	0.00000
Levyella massiliensis	938289	S	44	3	47	0.00000
Proteiniborus sp. MB09-C3	3050072	S	39	2	41	0.00000
Fenollaria massiliensis	938288	S	13	1	14	0.00000
Clostridium sp. M62/1	411486	S	7199	2788	9987	0.00068
Clostridium sp. SY8519	1042156	S	282	20	302	0.00002
Clostridium sp. MD294	97138	S	247	5	252	0.00002
Clostridium sp. OS1-26	3070681	S	84	7	91	0.00001
Clostridium sp. BJN0013	3236840	S	44	3	47	0.00000
Clostridium sp. C1	1155388	S	37	173	210	0.00001
Clostridium sp. DL-VIII	641107	S	36	2	38	0.00000
Clostridium sp. ETTB3	3438650	S	28	3	31	0.00000
Clostridium sp. BNL1100	755731	S	26	6	32	0.00000
Clostridium sp. BJN0001	2930219	S	25	2	27	0.00000
Clostridium sp. LBM24168	3450749	S	22	2	24	0.00000
Clostridium sp. HCS.1	3238594	S	22	1	23	0.00000
Clostridium sp. 001	1970093	S	18	30	48	0.00000
Clostridium sp. MB40-C1	3070996	S	16	1	17	0.00000
Clostridium sp. JNZ J1-5	3475975	S	13	1	14	0.00000
Clostridium sp. JN-1	2483110	S	13	1	14	0.00000
Clostridium sp. JN-9	2507159	S	11	0	11	0.00000
Clostridium sp. JNZ X4-2	3470764	S	10	0	10	0.00000
[Clostridium] innocuum	1522	S	7658	3102	10760	0.00073
Clostridium cadaveris	1529	S	499	42	541	0.00004
Clostridium perfringens	1502	S	340	130	470	0.00003
Clostridium thermosuccinogenes	84032	S	148	9	157	0.00001
Clostridium fermenticellae	2068654	S	102	5	107	0.00001
Clostridium intestinale	36845	S	87	4	91	0.00001
Clostridium pasteurianum	1501	S	65	2	67	0.00000
Clostridium culturomicium	1499683	S	50	1	51	0.00000
Clostridium tetani	1513	S	45	3	48	0.00000
Clostridium estertheticum	238834	S	42	2	44	0.00000
Clostridium tertium	1559	S	41	4	45	0.00000
Clostridium botulinum	1491	S	38	4	42	0.00000
Clostridium isatidis	182773	S	38	4	42	0.00000
Clostridium beijerinckii	1520	S	37	5	42	0.00000
Clostridium gelidum	704125	S	30	0	30	0.00000
Clostridium thermarum	1716543	S	28	2	30	0.00000
Clostridium cellulovorans	1493	S	26	0	26	0.00000
Clostridium cochlearium	1494	S	25	5	30	0.00000
Clostridium argentinense	29341	S	24	1	25	0.00000
Clostridium manihotivorum	2320868	S	20	0	20	0.00000
Clostridium felsineum	36839	S	19	0	19	0.00000
Clostridium kluyveri	1534	S	19	0	19	0.00000
Clostridium baratii	1561	S	18	1	19	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	16	0	16	0.00000
Clostridium chauvoei	46867	S	14	1	15	0.00000
Clostridium novyi	1542	S	11	0	11	0.00000
Clostridium butyricum	1492	S	11	2	13	0.00000
Clostridium scatologenes	1548	S	11	1	12	0.00000
Lactonifactor longoviformis	341220	S	606	58	664	0.00005
Proteiniclasticum sp. QWL-01	3036945	S	145	7	152	0.00001
Wukongibacter sp. M2B1	3088895	S	86	2	88	0.00001
Caloramator sp. E03	2576307	S	70	4	74	0.00001
Caloramator sp. Dgby_cultured_2	3029174	S	11	0	11	0.00000
Crassaminicella thermophila	2599308	S	13	2	15	0.00000
Crassaminicella profunda	1286698	S	11	1	12	0.00000
Candidatus Sarcina troglodytae	2726954	S	27	6	33	0.00000
Haloimpatiens lingqiaonensis	1380675	S	13	7	20	0.00000
Oceanirhabdus sp. W0125-5	2999116	S	17	1	18	0.00000
Eubacterium ramulus	39490	S	4189	1633	5822	0.00040
Eubacterium sp. MSJ-33	2841528	S	3679	994	4673	0.00032
Eubacterium sp. F2	3381348	S	162	6	168	0.00001
Eubacterium callanderi	53442	S	3154	463	3617	0.00025
Eubacterium ventriosum	39496	S	2947	628	3575	0.00024
Eubacterium maltosivorans	2041044	S	797	48	845	0.00006
Eubacterium limosum	1736	S	514	37	551	0.00004
Pseudoramibacter alactolyticus	113287	S	270	5	275	0.00002
Anaerofustis stercorihominis	214853	S	230	10	240	0.00002
Alkalibacter rhizosphaerae	2815577	S	135	1	136	0.00001
Acetobacterium malicum	52692	S	50	16	66	0.00000
Acetobacterium wieringae	52694	S	46	8	54	0.00000
Butyricicoccus porcorum	1945634	S	7965	1005	8970	0.00061
Butyricicoccus sp. GAM44	2109686	S	185	0	185	0.00001
Agathobaculum sp. NTUH-O15-33	3079302	S	1122	21	1143	0.00008
Agathobaculum massiliense	3014267	S	783	1618	2401	0.00016
Intestinibacillus sp. NTUH-41-i26	3079303	S	548	1175	1723	0.00012
Aristaeella hokkaidonensis	3046382	S	912	1528	2440	0.00017
Aristaeella lactis	3046383	S	817	1312	2129	0.00014
Caproiciproducens sp. LBM24188	3450750	S	587	96	683	0.00005
Caproiciproducens sp. CPB-2	3030017	S	62	266	328	0.00002
Caproiciproducens sp. NJN-50	2507162	S	20	217	237	0.00002
Caproiciproducens puteiluti	3435000	S	227	157	384	0.00003
Caproiciproducens lactatisolvens	3435187	S	97	501	598	0.00004
Acutalibacter muris	1796620	S	1496	60	1556	0.00011
Caproicibacter fermentans	2576756	S	590	41	631	0.00004
Caproicibacter sp. BJN0012	3110227	S	29	240	269	0.00002
Desulfitobacterium metallireducens	142877	S	87	5	92	0.00001
Desulfitobacterium sp. AusDCA	3240383	S	49	24	73	0.00000
Desulfitobacterium hafniense	49338	S	45	2	47	0.00000
Desulfitobacterium dehalogenans	36854	S	37	1	38	0.00000
Desulfosporosinus youngiae	339862	S	124	13	137	0.00001
Desulfosporosinus orientis	1563	S	31	2	33	0.00000
Desulfosporosinus acidiphilus	885581	S	22	1	23	0.00000
Desulfosporosinus paludis	3115649	S	20	1	21	0.00000
Dehalobacter sp. DCM	2907827	S	152	60	212	0.00001
Syntrophobotulus glycolicus	51197	S	24	0	24	0.00000
Desulforamulus ruminis	1564	S	190	6	196	0.00001
Desulforamulus reducens	59610	S	87	2	89	0.00001
Desulforamulus ferrireducens	1833852	S	61	9	70	0.00000
Desulfofarcimen acetoxidans	58138	S	99	2	101	0.00001
Dehalobacterium formicoaceticum	51515	S	87	8	95	0.00001
Candidatus Formimonas warabiya	1761012	S	50	0	50	0.00000
Desulfofundulus kuznetsovii	58135	S	32	0	32	0.00000
Thermanaerosceptrum fracticalcis	1712410	S	28	0	28	0.00000
Acididesulfobacillus acetoxydans	1561005	S	21	0	21	0.00000
Phosphitispora sp. TUW77	3152361	S	13	0	13	0.00000
Heliorestis convoluta	356322	S	338	2	340	0.00002
Heliomicrobium modesticaldum	35701	S	200	11	211	0.00001
Caldinitratiruptor microaerophilus	671077	S	275	6	281	0.00002
Symbiobacterium thermophilum	2734	S	116	2	118	0.00001
Tianxiuia mixotrophica	3071453	S	170	1	171	0.00001
Fusibacter sp. JL298sf-3	3440631	S	33	0	33	0.00000
Syntrophomonas curvata	231025	S	68	10	78	0.00001
Syntrophomonas wolfei	863	S	13	2	15	0.00000
Syntrophothermus lipocalidus	86170	S	23	0	23	0.00000
Desulfoscipio sp. L	3144975	S	52	5	57	0.00000
Desulfoscipio gibsoniae	102134	S	43	4	47	0.00000
Proteinivorax hydrogeniformans	1826727	S	52	9	61	0.00000
Thermincola potens	863643	S	26	0	26	0.00000
Desulfotomaculum nigrificans	1565	S	15	2	17	0.00000
Agathobacter rectalis	39491	S	343289	105808	449097	0.03057
Coprococcus eutactus	33043	S	107102	42358	149460	0.01017
Coprococcus sp. ART55/1	751585	S	19603	3712	23315	0.00159
Lachnospira eligens	39485	S	87499	8047	95546	0.00650
Blautia obeum	40520	S	18970	9571	28541	0.00194
Blautia wexlerae	418240	S	18142	16557	34699	0.00236
Blautia hydrogenotrophica	53443	S	8345	353	8698	0.00059
Blautia luti	89014	S	5928	2373	8301	0.00057
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	4546	32628	37174	0.00253
Blautia producta	33035	S	2626	316	2942	0.00020
Blautia sp. SC05B48	2479767	S	1663	3839	5502	0.00037
Blautia hansenii	1322	S	1244	466	1710	0.00012
Blautia pseudococcoides	1796616	S	452	31	483	0.00003
Blautia parvula	2877527	S	241	47	288	0.00002
Blautia argi	1912897	S	225	49	274	0.00002
Blautia liquoris	2779518	S	170	6	176	0.00001
Wujia chipingensis	2763670	S	65340	22966	88306	0.00601
Roseburia hominis	301301	S	30647	8573	39220	0.00267
Roseburia faecis	301302	S	13700	3224	16924	0.00115
Roseburia intestinalis	166486	S	11583	9562	21145	0.00144
Roseburia sp. 831b	1261635	S	537	24	561	0.00004
Roseburia sp. 499	1261634	S	476	20	496	0.00003
Roseburia rectibacter	2763062	S	567	116	683	0.00005
Simiaoa sunii	2763672	S	48832	9946	58778	0.00400
Mediterraneibacter gnavus	33038	S	17157	7394	24551	0.00167
[Ruminococcus] lactaris	46228	S	16403	2437	18840	0.00128
[Ruminococcus] torques	33039	S	4866	4491	9357	0.00064
Mediterraneibacter faecis	592978	S	1506	1436	2942	0.00020
Mediterraneibacter glycyrrhizinilyticus	342942	S	688	130	818	0.00006
Dorea longicatena	88431	S	25115	13885	39000	0.00265
Dorea formicigenerans	39486	S	5450	1978	7428	0.00051
Dorea amylophila	2981789	S	2971	3203	6174	0.00042
Anaerobutyricum hallii	39488	S	9963	4614	14577	0.00099
Sellimonas catena	2994035	S	6753	1589	8342	0.00057
Sellimonas intestinalis	1653434	S	2282	146	2428	0.00017
Sellimonas caecigallum	2592333	S	896	46	942	0.00006
Enterocloster asparagiformis	333367	S	3328	587	3915	0.00027
Enterocloster clostridioformis	1531	S	2262	590	2852	0.00019
Enterocloster bolteae	208479	S	2198	326	2524	0.00017
Enterocloster lavalensis	460384	S	1192	311	1503	0.00010
Anaerostipes hadrus	649756	S	6362	922	7284	0.00050
Anaerostipes rhamnosivorans	1229621	S	215	31	246	0.00002
Anaerostipes caccae	105841	S	183	89	272	0.00002
Anaerostipes sp. PC18	3036926	S	109	53	162	0.00001
Allocoprococcus comes	410072	S	6675	2259	8934	0.00061
[Clostridium] scindens	29347	S	4135	404	4539	0.00031
[Clostridium] hylemonae	89153	S	1960	152	2112	0.00014
Lachnoclostridium phytofermentans	66219	S	105	1	106	0.00001
Eisenbergiella porci	2652274	S	5905	821	6726	0.00046
Hungatella hathewayi	154046	S	2024	540	2564	0.00017
Hungatella sp. SB206	2937758	S	1468	500	1968	0.00013
Lacrimispora saccharolytica	84030	S	893	135	1028	0.00007
Lacrimispora sp. HJ-01	3375704	S	269	71	340	0.00002
Lacrimispora sp. BS-2	3151850	S	85	14	99	0.00001
Lacrimispora xylanolytica	29375	S	231	10	241	0.00002
Lacrimispora xylanisolvens	384636	S	169	7	176	0.00001
Lacrimispora sinapis	3111456	S	145	9	154	0.00001
Lacrimispora sphenoides	29370	S	51	13	64	0.00000
Qiania dongpingensis	2763669	S	1918	153	2071	0.00014
Wansuia hejianensis	2763667	S	1911	88	1999	0.00014
Marvinbryantia formatexigens	168384	S	1790	101	1891	0.00013
Claveliimonas bilis	3028070	S	1717	137	1854	0.00013
Eshraghiella crossota	45851	S	1659	278	1937	0.00013
Jutongia sp. SJQ-6	3445972	S	989	69	1058	0.00007
Chordicoccus furentiruminis	2709410	S	907	21	928	0.00006
Butyrivibrio fibrisolvens	831	S	270	42	312	0.00002
Butyrivibrio sp. JL13D10	3236815	S	265	72	337	0.00002
Butyrivibrio proteoclasticus	43305	S	135	45	180	0.00001
Butyrivibrio hungatei	185008	S	58	16	74	0.00001
Pseudobutyrivibrio ruminis	46206	S	394	41	435	0.00003
Pseudobutyrivibrio xylanivorans	185007	S	96	6	102	0.00001
[Clostridium] symbiosum	1512	S	526	56	582	0.00004
Kineothrix sedimenti	3123317	S	384	12	396	0.00003
Kineothrix sp. MB12-C1	3070215	S	82	2	84	0.00001
Anaerocolumna sp. AGMB13025	3039116	S	89	4	93	0.00001
Anaerocolumna sp. AGMB13020	3081750	S	85	3	88	0.00001
Anaerocolumna sp. MB42-C2	3070997	S	56	10	66	0.00000
Anaerocolumna sedimenticola	2696063	S	78	18	96	0.00001
Anaerocolumna cellulosilytica	433286	S	53	2	55	0.00000
Anaerocolumna chitinilytica	1727145	S	51	2	53	0.00000
Novisyntrophococcus fermenticellae	2068655	S	384	26	410	0.00003
Lachnoanaerobaculum gingivalis	2490855	S	127	59	186	0.00001
Lachnoanaerobaculum umeaense	617123	S	89	42	131	0.00001
Hominifimenecus sp. rT4P-3	3242979	S	299	2	301	0.00002
Stomatobaculum sp. F0698	3059030	S	262	6	268	0.00002
Faecalimonas umbilicata	1912855	S	172	45	217	0.00001
Herbinix luporum	1679721	S	99	9	108	0.00001
Anaeropeptidivorans aminofermentans	2934315	S	86	1	87	0.00001
[Clostridium] colinum	36835	S	82	1	83	0.00001
Chakrabartyella piscis	2918914	S	73	1	74	0.00001
Anaeromicropila herbilytica	2785025	S	58	0	58	0.00000
Candidatus Epulonipiscium viviparus	420336	S	22	0	22	0.00000
Petrocella atlantisensis	2173034	S	130	2	132	0.00001
Vallitalea guaymasensis	1185412	S	61	16	77	0.00001
Vallitalea pronyensis	1348613	S	24	7	31	0.00000
Anaerotignum sp. MB30-C6	3070814	S	134	36	170	0.00001
Anaerotignum propionicum	28446	S	49	10	59	0.00000
Defluviitalea saccharophila	879970	S	45	4	49	0.00000
Clostridioides difficile	1496	S	11755	3073	14828	0.00101
Paraclostridium sordellii	1505	S	62	2	64	0.00000
Paraclostridium dentum	2662455	S	45	10	55	0.00000
Romboutsia ilealis	1115758	S	46	28	74	0.00001
Romboutsia sp. 13368	2708053	S	14	23	37	0.00000
Peptostreptococcus anaerobius	1261	S	104	17	121	0.00001
Terrisporobacter vanillatitrophus	3058402	S	17	59	76	0.00001
Tepidibacter aestuarii	2925782	S	23	8	31	0.00000
Tepidibacter hydrothermalis	3036126	S	16	4	20	0.00000
Intestinibacter bartlettii	261299	S	49	3	52	0.00000
Peptacetobacter hiranonis	89152	S	12	1	13	0.00000
Peptacetobacter sp. AB845	3388429	S	10	1	11	0.00000
Ihubacter sp. rT4E-8	3242369	S	904	176	1080	0.00007
Aminipila luticellarii	2507160	S	486	59	545	0.00004
Aminipila butyrica	433296	S	101	4	105	0.00001
Aminipila terrae	2697030	S	24	1	25	0.00000
Emergencia sp. JLR.KK010	3114296	S	255	49	304	0.00002
Emergencia timonensis	1776384	S	140	6	146	0.00001
Sinanaerobacter sp. ZZT-01	3111540	S	126	6	132	0.00001
Mogibacterium diversum	114527	S	56	6	62	0.00000
Mogibacterium pumilum	86332	S	35	2	37	0.00000
Mogibacterium neglectum	114528	S	16	2	18	0.00000
Anoxybacterium hadale	3408580	S	109	2	111	0.00001
Filifactor alocis	143361	S	135	19	154	0.00001
Acetoanaerobium noterae	745369	S	106	6	112	0.00001
Alkaliphilus metalliredigens	208226	S	36	0	36	0.00000
Alkaliphilus sp. B6464	2731219	S	11	0	11	0.00000
Serpentinicella alkaliphila	1734049	S	47	0	47	0.00000
Andreesenella acetica	84022	S	18	1	19	0.00000
Peptoclostridium acidaminophilum	1731	S	32	0	32	0.00000
Geosporobacter ferrireducens	1424294	S	23	0	23	0.00000
Caminicella sporogenes	166485	S	11	0	11	0.00000
Christensenella massiliensis	1805714	S	5522	452	5974	0.00041
Christensenella sp. MSJ-20	2841518	S	2856	73	2929	0.00020
Christensenella minuta	626937	S	562	33	595	0.00004
Monoglobus pectinilyticus	1981510	S	940	97	1037	0.00007
Thermoanaerobacterium thermosaccharolyticum	1517	S	51	7	58	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	36	2	38	0.00000
Thermoanaerobacterium sp. CMT5567-10	3061989	S	13	3	16	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	16	1	17	0.00000
Gelria sp. Kuro-4	2796927	S	120	1	121	0.00001
Ammonifex degensii	42838	S	76	1	77	0.00001
Thermacetogenium phaeum	85874	S	63	4	67	0.00000
Carboxydothermus hydrogenoformans	129958	S	41	0	41	0.00000
Aceticella autotrophica	2755338	S	30	2	32	0.00000
Desulfothermobacter acidiphilus	1938353	S	24	0	24	0.00000
Caldanaerobacter subterraneus	911092	S	19	6	25	0.00000
Desulforudis sp. Tu-874	3416276	S	81	0	81	0.00001
Candidatus Desulforudis audaxviator	471827	S	59	1	60	0.00000
Natroniella sp. ANB-PHB2	3384444	S	231	3	234	0.00002
Halobacteroides halobius	42422	S	55	0	55	0.00000
Acetohalobium arabaticum	28187	S	22	0	22	0.00000
Halanaerobium hydrogeniformans	656519	S	31	2	33	0.00000
Anoxybacter fermentans	1323375	S	12	0	12	0.00000
Neomoorella thermoacetica	1525	S	41	14	55	0.00000
Moorella sp. Hama-1	2138101	S	40	12	52	0.00000
Neomoorella humiferrea	676965	S	32	16	48	0.00000
Neomoorella glycerini	55779	S	27	13	40	0.00000
Metallumcola ferriviriculae	3039180	S	53	0	53	0.00000
Zhaonella formicivorans	2528593	S	23	0	23	0.00000
Tepidanaerobacter acetatoxydans	499229	S	78	1	79	0.00001
Biomaibacter acetigenes	2316383	S	13	0	13	0.00000
Thermosediminibacter oceani	291990	S	45	0	45	0.00000
Acetivibrio thermocellus	1515	S	67	6	73	0.00000
Acetivibrio clariflavus	288965	S	18	2	20	0.00000
Acetivibrio saccincola	1677857	S	12	0	12	0.00000
Mahella australiensis	252966	S	87	2	89	0.00001
Natranaerobius thermophilus	375929	S	33	0	33	0.00000
Natranaerofaba carboxydovora	2742683	S	13	0	13	0.00000
Koleobacter methoxysyntrophicus	2751313	S	21	0	21	0.00000
Acidaminococcus intestini	187327	S	49968	1310	51278	0.00349
Acidaminococcus fermentans	905	S	105	11	116	0.00001
Acidaminococcus timonensis	1871002	S	67	9	76	0.00001
Phascolarctobacterium faecium	33025	S	5269	48	5317	0.00036
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	435	47	482	0.00003
Phascolarctobacterium succinatutens	626940	S	90	20	110	0.00001
Dialister sp.	1955814	S	1011	1318	2329	0.00016
Dialister hominis	2582419	S	738	493	1231	0.00008
Dialister pneumosintes	39950	S	522	84	606	0.00004
Dialister succinatiphilus	487173	S	361	981	1342	0.00009
Veillonella parvula	29466	S	1596	201	1797	0.00012
Veillonella rogosae	423477	S	849	230	1079	0.00007
Veillonella atypica	39777	S	118	11	129	0.00001
Veillonella nakazawae	2682456	S	51	53	104	0.00001
Veillonella dispar	39778	S	38	20	58	0.00000
Veillonella orientalis	2682455	S	33	31	64	0.00000
Veillonella rodentium	248315	S	17	1	18	0.00000
Megasphaera coli	1852379	S	1121	58	1179	0.00008
Megasphaera elsdenii	907	S	206	199	405	0.00003
Megasphaera stantonii	2144175	S	197	8	205	0.00001
Megasphaera sp.	2023260	S	54	29	83	0.00001
Megasphaera massiliensis	1232428	S	51	2	53	0.00000
Megasphaera hexanoica	1675036	S	47	3	50	0.00000
Selenomonas sputigena	69823	S	557	62	619	0.00004
Selenomonas sp. oral taxon 920	1884263	S	132	86	218	0.00001
Selenomonas sp.	2053611	S	93	23	116	0.00001
Selenomonas sp. oral taxon 126	712528	S	60	52	112	0.00001
Selenomonas sp. oral taxon 478	712538	S	46	78	124	0.00001
Selenomonas sp. TAMA-11512	3095337	S	44	3	47	0.00000
Selenomonas ruminantium	971	S	109	8	117	0.00001
Selenomonas dianae	135079	S	71	40	111	0.00001
Selenomonas timonae	2754044	S	28	38	66	0.00000
Mitsuokella multacida	52226	S	335	115	450	0.00003
Megamonas hypermegale	158847	S	295	10	305	0.00002
Megamonas funiformis	437897	S	33	1	34	0.00000
Pectinatus frisingensis	865	S	21	0	21	0.00000
Pectinatus haikarae	349096	S	19	0	19	0.00000
Sporomusa acidovorans	112900	S	77	94	171	0.00001
Sporomusa termitida	2377	S	59	46	105	0.00001
Sporomusa aerivorans	204936	S	33	47	80	0.00001
Sporomusa carbonis	3076075	S	20	20	40	0.00000
Sporomusa rhizae	357999	S	18	31	49	0.00000
Pelosinus fermentans	365349	S	18	21	39	0.00000
Anaerosinus gibii	3054208	S	26	27	53	0.00000
Streptococcus salivarius	1304	S	2316	1750	4066	0.00028
Streptococcus sp. A12	1759399	S	111	43	154	0.00001
Streptococcus sp. ZY1909104	3233335	S	84	28	112	0.00001
Streptococcus sp. KHUD_013	3413147	S	68	51	119	0.00001
Streptococcus sp. FDAARGOS_192	1839799	S	53	98	151	0.00001
Streptococcus sp. FSL R7-0248	2975324	S	30	78	108	0.00001
Streptococcus sp. FSL K6-1323	2954513	S	29	130	159	0.00001
Streptococcus sp. KHUD_017	3466459	S	29	13	42	0.00000
Streptococcus sp. oral taxon 431	712633	S	26	12	38	0.00000
Streptococcus sp. Marseille-Q3533	2759692	S	24	5	29	0.00000
Streptococcus sp. LPB0220	2610896	S	18	12	30	0.00000
Streptococcus sp. KHUD_014	3434353	S	18	6	24	0.00000
Streptococcus sp. FSL W7-1342	2954545	S	15	105	120	0.00001
Streptococcus sp. KHUD_012	3229851	S	14	13	27	0.00000
Streptococcus sp. HSISS2	1316411	S	12	19	31	0.00000
Streptococcus sp. CP1998	3238303	S	11	11	22	0.00000
Streptococcus sp. 11-4097	2828286	S	10	8	18	0.00000
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	10	3	13	0.00000
Streptococcus sp. oral taxon 061	712623	S	10	4	14	0.00000
Streptococcus thermophilus	1308	S	547	1118	1665	0.00011
Streptococcus suis	1307	S	287	533	820	0.00006
Streptococcus pantholopis	1811193	S	251	3	254	0.00002
Streptococcus sanguinis	1305	S	210	284	494	0.00003
Streptococcus parasanguinis	1318	S	205	91	296	0.00002
Streptococcus australis	113107	S	159	118	277	0.00002
Streptococcus agalactiae	1311	S	143	557	700	0.00005
Streptococcus zhangguiae	2664091	S	107	12	119	0.00001
Streptococcus alactolyticus	29389	S	105	13	118	0.00001
Streptococcus pneumoniae	1313	S	102	45	147	0.00001
Streptococcus pasteurianus	197614	S	80	229	309	0.00002
Streptococcus merionis	400065	S	73	0	73	0.00000
Streptococcus vestibularis	1343	S	72	20	92	0.00001
Streptococcus mitis	28037	S	29	15	44	0.00000
Streptococcus gwangjuensis	1433513	S	10	7	17	0.00000
Streptococcus acidominimus	1326	S	47	3	50	0.00000
Streptococcus cristatus	45634	S	44	3	47	0.00000
Streptococcus parasuis	1501662	S	44	6	50	0.00000
Streptococcus hillyeri	2282420	S	38	0	38	0.00000
Streptococcus rubneri	1234680	S	37	20	57	0.00000
Streptococcus koreensis	2382163	S	36	32	68	0.00000
Streptococcus gordonii	1302	S	36	3	39	0.00000
Streptococcus ilei	1156431	S	34	30	64	0.00000
Streptococcus canis	1329	S	33	2	35	0.00000
Streptococcus ratti	1341	S	27	0	27	0.00000
Streptococcus constellatus	76860	S	16	30	46	0.00000
Streptococcus oralis	1303	S	25	15	40	0.00000
Streptococcus equi	1336	S	15	1	16	0.00000
Streptococcus lactarius	684066	S	23	2	25	0.00000
Streptococcus oriscaviae	2781599	S	21	0	21	0.00000
Streptococcus chenjunshii	2173853	S	19	0	19	0.00000
Streptococcus equinus	1335	S	17	2	19	0.00000
Streptococcus pyogenes	1314	S	11	2	13	0.00000
Streptococcus porcinus	1340	S	10	0	10	0.00000
Lactococcus lactis	1358	S	151	19	170	0.00001
Lactococcus cremoris	1359	S	61	59	120	0.00001
Lactococcus petauri	1940789	S	57	28	85	0.00001
Lactococcus sp.	44273	S	21	101	122	0.00001
Lactococcus protaetiae	2592653	S	18	0	18	0.00000
Lactococcus garvieae	1363	S	13	0	13	0.00000
Pseudolactococcus raffinolactis	1366	S	78	4	82	0.00001
Pseudolactococcus piscium	1364	S	43	12	55	0.00000
Limosilactobacillus mucosae	97478	S	5828	1146	6974	0.00047
Limosilactobacillus reuteri	1598	S	105	10	115	0.00001
Limosilactobacillus allomucosae	3142938	S	77	20	97	0.00001
Limosilactobacillus fermentum	1613	S	68	17	85	0.00001
Limosilactobacillus ingluviei	148604	S	56	2	58	0.00000
Limosilactobacillus pontis	35787	S	38	2	40	0.00000
Limosilactobacillus gastricus	227942	S	36	2	38	0.00000
Limosilactobacillus vaginalis	1633	S	20	3	23	0.00000
Ligilactobacillus ruminis	1623	S	573	23	596	0.00004
Ligilactobacillus saerimneri	228229	S	136	6	142	0.00001
Ligilactobacillus agilis	1601	S	31	1	32	0.00000
Ligilactobacillus murinus	1622	S	28	1	29	0.00000
Ligilactobacillus salivarius	1624	S	18	0	18	0.00000
Ligilactobacillus aviarius	1606	S	14	0	14	0.00000
Ligilactobacillus acidipiscis	89059	S	11	1	12	0.00000
Lactobacillus delbrueckii	1584	S	117	13	130	0.00001
