name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus gordonii	1302	S	14	1	15	0.00000
Streptococcus equinus	1335	S	13	1	14	0.00000
Streptococcus australis	113107	S	12	7	19	0.00000
Streptococcus dentalis	3098075	S	11	10	21	0.00000
Streptococcus lactarius	684066	S	11	0	11	0.00000
Lactococcus lactis	1358	S	412	1399	1811	0.00007
Lactococcus garvieae	1363	S	267	16	283	0.00001
Pseudolactococcus raffinolactis	1366	S	27	3	30	0.00000
Enterococcus faecium	1352	S	134	652	786	0.00003
Enterococcus sp. AZ170	2774747	S	87	1	88	0.00000
Enterococcus faecalis	1351	S	77	395	472	0.00002
Enterococcus cecorum	44008	S	13	0	13	0.00000
Vagococcus sp. CY52-2	2925838	S	20	0	20	0.00000
Companilactobacillus zhachilii	2304606	S	66	1	67	0.00000
Companilactobacillus farciminis	1612	S	43	5	48	0.00000
Weissella viridescens	1629	S	104	4	108	0.00000
Latilactobacillus sakei	1599	S	49	25	74	0.00000
Lactiplantibacillus pentosus	1589	S	57	13	70	0.00000
Lacticaseibacillus rhamnosus	47715	S	47	5	52	0.00000
Furfurilactobacillus cerevisiae	3480032	S	51	38	89	0.00000
Leuconostoc carnosum	1252	S	15	5	20	0.00000
Leuconostoc mesenteroides	1245	S	10	9	19	0.00000
Ligilactobacillus ruminis	1623	S	22	1	23	0.00000
Limosilactobacillus reuteri	1598	S	13	2	15	0.00000
Limosilactobacillus oris	1632	S	12	2	14	0.00000
Apilactobacillus bombintestini	2419772	S	15	0	15	0.00000
Granulicatella adiacens	46124	S	23	0	23	0.00000
Granulicatella elegans	137732	S	11	1	12	0.00000
Jeotgalibaca arthritidis	1868794	S	12	0	12	0.00000
Paenibacillus uliginis	683737	S	524	121	645	0.00003
Paenibacillus sp. 8b26	3424133	S	31	49	80	0.00000
Paenibacillus sp. FSL H8-0332	2954742	S	30	18	48	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	22	0	22	0.00000
Paenibacillus sp. FSL W8-1187	2975339	S	19	71	90	0.00000
Paenibacillus sp. 19GGS1-52	2758563	S	16	0	16	0.00000
Paenibacillus sp. FSL W8-0194	2921711	S	14	0	14	0.00000
Paenibacillus sp. SI8	3163026	S	13	0	13	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	12	0	12	0.00000
Paenibacillus sp. URB8-2	2741301	S	10	0	10	0.00000
Paenibacillus azoreducens	116718	S	77	1	78	0.00000
Paenibacillus elgii	189691	S	73	1	74	0.00000
Paenibacillus spongiae	2909671	S	59	0	59	0.00000
Paenibacillus pedocola	3242193	S	44	5	49	0.00000
Paenibacillus cellulositrophicus	562959	S	41	17	58	0.00000
Paenibacillus stellifer	169760	S	31	0	31	0.00000
Paenibacillus urinalis	521520	S	25	0	25	0.00000
Paenibacillus psychroresistens	1778678	S	23	0	23	0.00000
Paenibacillus tundrae	528187	S	18	1	19	0.00000
Paenibacillus donghaensis	414771	S	10	0	10	0.00000
Brevibacillus brevis	1393	S	58	33	91	0.00000
Brevibacillus sp. TJ4	3234853	S	11	0	11	0.00000
Brevibacillus sp. WF146	319501	S	10	2	12	0.00000
Saccharibacillus brassicae	2583377	S	115	3	118	0.00000
Thermobacillus composti	377615	S	24	1	25	0.00000
Cohnella candida	2674991	S	13	2	15	0.00000
Bacillus cereus	1396	S	34	510	544	0.00002
Bacillus thuringiensis	1428	S	14	8	22	0.00000
Bacillus velezensis	492670	S	15	118	133	0.00001
Bacillus gobiensis	1441095	S	13	0	13	0.00000
Bacillus smithii	1479	S	11	1	12	0.00000
Neobacillus sp. OS1-2	3070680	S	33	3	36	0.00000
Neobacillus sp. PS3-40	3070679	S	14	0	14	0.00000
Neobacillus novalis	220687	S	67	5	72	0.00000
Neobacillus cucumis	1740721	S	13	0	13	0.00000
Rossellomorea marisflavi	189381	S	118	10	128	0.00001
Rossellomorea sp. NS-SX7	3463856	S	11	1	12	0.00000
Psychrobacillus psychrotolerans	126156	S	105	3	108	0.00000
Priestia megaterium	1404	S	52	6	58	0.00000
Tepidibacillus marianensis	3131995	S	57	0	57	0.00000
Oceanobacillus kapialis	481353	S	11	5	16	0.00000
Heyndrickxia coagulans	1398	S	14	10	24	0.00000
Mesobacillus sp. S13	2880221	S	10	2	12	0.00000
Peribacillus frigoritolerans	450367	S	10	1	11	0.00000
Salisediminibacterium selenitireducens	85683	S	13	0	13	0.00000
Alkalibacillus sp. S2W	3386553	S	11	0	11	0.00000
Robertmurraya phoenicis	3132300	S	11	0	11	0.00000
Sutcliffiella horikoshii	79883	S	10	0	10	0.00000
Staphylococcus argenteus	985002	S	455	113	568	0.00002
Staphylococcus epidermidis	1282	S	65	15	80	0.00000
Staphylococcus pseudintermedius	283734	S	48	7	55	0.00000
Staphylococcus capitis	29388	S	27	8	35	0.00000
Staphylococcus pettenkoferi	170573	S	24	0	24	0.00000
Salinicoccus bachuensis	3136731	S	71	0	71	0.00000
Planococcus halocryophilus	1215089	S	295	4	299	0.00001
Ureibacillus sp. FSL K6-0786	2954607	S	42	5	47	0.00000
Geobacillus sp. GHH01	1233873	S	235	102	337	0.00001
Saccharococcus caldoxylosilyticus	81408	S	64	1	65	0.00000
Tumebacillus algifaecis	1214604	S	69	0	69	0.00000
Tumebacillus avium	1903704	S	16	0	16	0.00000
Gemella sanguinis	84135	S	32	12	44	0.00000
Gemella haemolysans	1379	S	14	3	17	0.00000
Fictibacillus enclensis	1017270	S	35	0	35	0.00000
Fictibacillus sp. KU28468	2991053	S	12	0	12	0.00000
Listeria monocytogenes	1639	S	26	5	31	0.00000
Finegoldia magna	1260	S	67	3	70	0.00000
Murdochiella vaginalis	1852373	S	35	3	38	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	19	0	19	0.00000
Helcococcus ovis	72026	S	23	0	23	0.00000
Miniphocaeibacter halophilus	2931922	S	10	0	10	0.00000
Schnuerera ultunensis	45497	S	32	0	32	0.00000
Acidilutibacter cellobiosedens	2507161	S	16	0	16	0.00000
Caloranaerobacter azorensis	116090	S	15	0	15	0.00000
Bifidobacterium bifidum	1681	S	4193	6880	11073	0.00045
Bifidobacterium longum	216816	S	4057	2295	6352	0.00026
Bifidobacterium fermentum	3059035	S	281	6	287	0.00001
Bifidobacterium adolescentis	1680	S	274	178	452	0.00002
Bifidobacterium imperatoris	2020965	S	179	49	228	0.00001
Bifidobacterium pseudocatenulatum	28026	S	143	63	206	0.00001
Bifidobacterium breve	1685	S	79	41	120	0.00000
Bifidobacterium dentium	1689	S	72	3	75	0.00000
Bifidobacterium pseudolongum	1694	S	46	2	48	0.00000
Bifidobacterium catenulatum	1686	S	22	11	33	0.00000
Bifidobacterium subtile	77635	S	10	0	10	0.00000
Scardovia wiggsiae	230143	S	39	0	39	0.00000
Parascardovia denticolens	78258	S	27	0	27	0.00000
Mycobacterium canetti	78331	S	6667	904	7571	0.00031
Mycobacterium avium	1764	S	198	13	211	0.00001
Mycobacterium sp. ITM-2016-00317	2099694	S	42	4	46	0.00000
Mycolicibacterium aubagnense	319707	S	59	7	66	0.00000
Mycolicibacterium helvum	1534349	S	56	3	59	0.00000
Mycolicibacterium insubricum	444597	S	23	1	24	0.00000
Mycolicibacterium phlei	1771	S	15	1	16	0.00000
Corynebacterium imitans	156978	S	320	80	400	0.00002
Corynebacterium aurimucosum	169292	S	48	25	73	0.00000
Corynebacterium sp. SCR221107	3017361	S	12	7	19	0.00000
Corynebacterium terpenotabidum	89154	S	14	2	16	0.00000
Corynebacterium breve	3049799	S	14	1	15	0.00000
Corynebacterium simulans	146827	S	13	10	23	0.00000
Corynebacterium zhongnanshanii	2768834	S	11	0	11	0.00000
Nocardia sp. NBC_00416	2975991	S	149	14	163	0.00001
Nocardia sp. CA-135398	3239977	S	94	16	110	0.00000
Nocardia sp. CA-151230	3239982	S	28	3	31	0.00000
Rhodococcus sp. W8901	2742603	S	76	66	142	0.00001
Rhodococcus sp. JS3073	3002901	S	23	33	56	0.00000
Gordonia sp. SL306	2995145	S	32	16	48	0.00000
Gordonia sp. KTR9	337191	S	27	109	136	0.00001
Gordonia sp. X0973	2742602	S	16	8	24	0.00000
Gordonia mangrovi	2665643	S	36	18	54	0.00000
Gordonia rubripertincta	36822	S	15	170	185	0.00001
Gordonia bronchialis	2054	S	10	16	26	0.00000
Streptomyces sp. SudanB5_2050	3035274	S	476	1011	1487	0.00006
Streptomyces sp. R-74717	2969820	S	439	176	615	0.00003
Streptomyces sp. SCSIO 75703	3112165	S	438	77	515	0.00002
Streptomyces sp. NBC_00316	2975710	S	170	38	208	0.00001
Streptomyces sp. Je 1-369	2966192	S	84	16	100	0.00000
Streptomyces sp. NBC_00820	2975842	S	51	8	59	0.00000
Streptomyces sp. NBC_00009	2975620	S	50	27	77	0.00000
Streptomyces sp. CG4	408783	S	43	8	51	0.00000
Streptomyces sp. NBC_00388	2975735	S	39	7	46	0.00000
Streptomyces sp. NBC_00879	2975855	S	28	38	66	0.00000
Streptomyces sp. NBC_01477	2976015	S	16	1	17	0.00000
Streptomyces sp. NBC_00645	2975795	S	16	6	22	0.00000
Streptomyces sp. 3211	1964449	S	12	7	19	0.00000
Streptomyces sp. NBC_00513	2975763	S	10	2	12	0.00000
Streptomyces cyaneofuscatus	66883	S	388	118	506	0.00002
Streptomyces anulatus	1892	S	217	117	334	0.00001
Streptomyces halstedii	1944	S	40	11	51	0.00000
Streptomyces citrinus	3118173	S	398	46	444	0.00002
Streptomyces gobiensis	2875706	S	235	14	249	0.00001
Streptomyces sudanensis	436397	S	129	23	152	0.00001
Streptomyces chartreusis	1969	S	112	57	169	0.00001
Streptomyces lydicus	47763	S	100	39	139	0.00001
Streptomyces sp. enrichment culture	1795815	S	85	37	122	0.00000
Streptomyces malaysiensis	92644	S	48	7	55	0.00000
Streptomyces hygroscopicus	1912	S	16	3	19	0.00000
Streptomyces marincola	2878388	S	67	6	73	0.00000
Streptomyces vilmorinianum	3051092	S	45	7	52	0.00000
Streptomyces canus	58343	S	37	10	47	0.00000
Streptomyces roseirectus	2768066	S	36	3	39	0.00000
Streptomyces venezuelae	54571	S	28	5	33	0.00000
Streptomyces solicathayae	3081768	S	21	3	24	0.00000
Streptomyces caniferus	285557	S	13	2	15	0.00000
Streptomyces fildesensis	375757	S	10	31	41	0.00000
Kitasatospora camelliae	3156397	S	262	35	297	0.00001
Kitasatospora sp. NBC_00315	2975963	S	19	6	25	0.00000
Actinacidiphila reveromycinica	659352	S	15	1	16	0.00000
Microbacterium luteum	2782167	S	140	102	242	0.00001
Microbacterium terrisoli	3242192	S	137	55	192	0.00001
Microbacterium sp. 1S1	2606451	S	31	45	76	0.00000
Microbacterium sp. ABRD28	2268461	S	30	29	59	0.00000
Microbacterium terricola	344163	S	52	45	97	0.00000
Microbacterium oxydans	82380	S	15	111	126	0.00001
Agromyces sp. MMS24-JH15	3243765	S	83	84	167	0.00001
Microterricola viridarii	412690	S	27	23	50	0.00000
Mycetocola spongiae	2859226	S	19	3	22	0.00000
Rothia mucilaginosa	43675	S	357	33	390	0.00002
Rothia dentocariosa	2047	S	67	3	70	0.00000
Rothia aeria	172042	S	20	1	21	0.00000
Arthrobacter sp. D1-17	2937807	S	60	123	183	0.00001
Arthrobacter sp. G.S.26	3433706	S	13	18	31	0.00000
Pseudarthrobacter sulfonivorans	121292	S	111	23	134	0.00001
Pseudarthrobacter sp. P1	3418418	S	19	24	43	0.00000
Pseudarthrobacter chlorophenolicus	85085	S	13	2	15	0.00000
Kocuria turfanensis	388357	S	77	16	93	0.00000
Micrococcus luteus	1270	S	42	73	115	0.00000
Paenarthrobacter ilicis	43665	S	14	1	15	0.00000
Paenarthrobacter sp. JL.01a	2979324	S	10	1	11	0.00000
Glutamicibacter bergerei	256702	S	18	3	21	0.00000
Kytococcus sedentarius	1276	S	398	40	438	0.00002
Arsenicicoccus cauae	2663847	S	198	24	222	0.00001
Paraoerskovia sediminicola	1138587	S	157	16	173	0.00001
Cellulomonas sp. NTE-D12	2962632	S	28	3	31	0.00000
Yimella sp. cx-51	2770551	S	147	10	157	0.00001
Cellulosimicrobium cellulans	1710	S	54	14	68	0.00000
Sanguibacter sp. Z1732	3435412	S	58	2	60	0.00000
Ruania zhangjianzhongii	2603206	S	30	1	31	0.00000
Cutibacterium acnes	1747	S	1110	65	1175	0.00005
Cutibacterium granulosum	33011	S	19	1	20	0.00000
Propionibacterium freudenreichii	1744	S	64	15	79	0.00000
Propionibacterium acidifaciens	556499	S	36	3	39	0.00000
Arachnia propionica	1750	S	11	0	11	0.00000
Nocardioides sp. YJ-D4	3477063	S	46	17	63	0.00000
Nocardioides sp. NBC_00368	2976000	S	14	4	18	0.00000
Nocardioides sp. JS614	196162	S	13	8	21	0.00000
Nocardioides zeae	1457234	S	13	5	18	0.00000
Mumia sp. ZJ1417	2708082	S	18	1	19	0.00000
Actinopolymorpha singaporensis	117157	S	36	3	39	0.00000
Actinomyces sp. oral taxon 169	712116	S	42	23	65	0.00000
Actinomyces sp. oral taxon 171	706438	S	39	8	47	0.00000
Actinomyces oris	544580	S	80	94	174	0.00001
Actinomyces naeslundii	1655	S	66	8	74	0.00000
Actinomyces massiliensis	461393	S	10	0	10	0.00000
Schaalia odontolytica	1660	S	164	27	191	0.00001
Schaalia sp. HMT-172	3059028	S	112	36	148	0.00001
Schaalia turicensis	131111	S	32	3	35	0.00000
Schaalia cardiffensis	181487	S	12	0	12	0.00000
Actinobaculum sp. 313	2495645	S	283	2	285	0.00001
Actinotignum schaalii	59505	S	49	3	52	0.00000
Actinotignum urinale	190146	S	12	0	12	0.00000
Trueperella pyogenes	1661	S	28	0	28	0.00000
Verrucosispora sp. NA02020	2742132	S	292	71	363	0.00001
Micromonospora sp. CA-111912	3239955	S	52	20	72	0.00000
Dactylosporangium sp. McL0621	3415678	S	188	19	207	0.00001
Dactylosporangium sp. CA-092794	3239929	S	11	1	12	0.00000
Actinoplanes sp. OR16	946334	S	38	7	45	0.00000
Actinoplanes sp. CA-142083	3239903	S	13	1	14	0.00000
Amycolatopsis roodepoortensis	700274	S	81	41	122	0.00000
Amycolatopsis sp. QT-25	3034022	S	50	17	67	0.00000
Amycolatopsis acidiphila	715473	S	29	4	33	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	47	6	53	0.00000
Pseudonocardia sp. CA-142604	3240024	S	15	3	18	0.00000
Saccharopolyspora sp. SCSIO 74807	3118084	S	37	5	42	0.00000
Saccharothrix hoggarensis	913853	S	10	3	13	0.00000
Umezawaea sp. Da 62-37	3075927	S	19	3	22	0.00000
Streptosporangium sandarakinum	1260955	S	14	95	109	0.00000
Nonomuraea gerenzanensis	93944	S	61	38	99	0.00000
Actinomadura formosensis	60706	S	120	13	133	0.00001
Actinomadura citrea	46158	S	28	3	31	0.00000
Actinoallomurus sp. NBC_01490	2903557	S	18	1	19	0.00000
Kineococcus sp. NBC_00420	2903564	S	156	12	168	0.00001
Jatrophihabitans sp. GAS493	1907575	S	79	3	82	0.00000
Candidatus Planktophila sulfonica	1884904	S	31	1	32	0.00000
Parafrankia sp. EAN1pec	298653	S	13	0	13	0.00000
Collinsella aerofaciens	74426	S	14880	4435	19315	0.00079
Collinsella stercoris	147206	S	9801	1375	11176	0.00046
Collinsella sp. i05-0019-G5	3132705	S	947	981	1928	0.00008
Collinsella sp. zg1085	2844380	S	51	0	51	0.00000
Enorma phocaeensis	1871019	S	945	52	997	0.00004
Coriobacterium glomerans	33871	S	93	0	93	0.00000
Thermophilibacter mediterraneus	1871031	S	231	116	347	0.00001
Thermophilibacter immobilis	2779519	S	105	35	140	0.00001
Olsenella sp. oral taxon 807	712411	S	130	13	143	0.00001
Olsenella uli	133926	S	78	29	107	0.00000
Parolsenella catena	2003188	S	148	62	210	0.00001
Parafannyhessea umbonata	604330	S	91	36	127	0.00001
Fannyhessea vaginae	82135	S	88	15	103	0.00000
Atopobium sp. oral taxon 416	712157	S	29	2	31	0.00000
Lancefieldella sp. Marseille-Q7238	3022127	S	25	2	27	0.00000
Leptogranulimonas caecicola	2894156	S	33	0	33	0.00000
Eggerthella lenta	84112	S	436	116	552	0.00002
Eggerthella guodeyinii	2690837	S	134	32	166	0.00001
Eggerthella sp. YY7918	502558	S	25	3	28	0.00000
Berryella intestinalis	1531429	S	339	40	379	0.00002
Berryella wangjianweii	2734634	S	19	1	20	0.00000
Gordonibacter urolithinfaciens	1335613	S	224	105	329	0.00001
Gordonibacter pamelaeae	471189	S	60	38	98	0.00000
Arabiibacter massiliensis	1870985	S	299	58	357	0.00001
Slackia heliotrinireducens	84110	S	168	2	170	0.00001
Slackia exigua	84109	S	97	3	100	0.00000
Adlercreutzia equolifaciens	446660	S	31	20	51	0.00000
Adlercreutzia hattorii	2707299	S	14	17	31	0.00000
Raoultibacter timonensis	1907662	S	45	1	46	0.00000
Phoenicibacter congonensis	1944646	S	25	1	26	0.00000
Denitrobacterium detoxificans	79604	S	20	0	20	0.00000
Xiamenia xianingshaonis	2682776	S	20	0	20	0.00000
Actinospongiicola halichondriae	3236844	S	199	3	202	0.00001
Dermatobacter hominis	2884263	S	13	0	13	0.00000
Salinilacustrithrix flava	2957203	S	20	0	20	0.00000
Synechococcus sp. LTW-R	2751170	S	43	295	338	0.00001
Cyanobium sp. NIES-981	1851505	S	14	0	14	0.00000
Cyanobium usitatum	2304190	S	11	0	11	0.00000
Cylindrospermum stagnale	142864	S	189	2	191	0.00001
Nostoc piscinale	224012	S	15	9	24	0.00000
Dolichospermum heterosporum	747522	S	30	21	51	0.00000
Halotia branconii	1620816	S	26	0	26	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	71	0	71	0.00000
Limnothrix sp. CMB-01	3683845	S	10	0	10	0.00000
Trichothermofontia sichuanensis	3045816	S	34	0	34	0.00000
Geminocystis sp. NIES-3709	1617448	S	12	0	12	0.00000
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	62	0	62	0.00000
Mycoplasma sp. 480	3440155	S	117	8	125	0.00001
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	11	0	11	0.00000
Spiroplasma turonicum	216946	S	54	1	55	0.00000
Spiroplasma corruscae	216934	S	24	0	24	0.00000
Spiroplasma endosymbiont of Polydrusus pterygomalis	3139327	S	11	4	15	0.00000
Mesomycoplasma conjunctivae	45361	S	27	34	61	0.00000
Mycoplasmopsis bovirhinis	29553	S	10	2	12	0.00000
Candidatus Leptofilum sp.	3241576	S	88	0	88	0.00000
Candidatus Promineifilum breve	1806508	S	47	0	47	0.00000
Fusobacterium mortiferum	850	S	291673	11128	302801	0.01236
Fusobacterium sp. SB021	2744227	S	3507	60	3567	0.00015
Fusobacterium sp. THCT1E1	3144696	S	604	595	1199	0.00005
Fusobacterium varium	856	S	2482	2303	4785	0.00020
Fusobacterium hominis	2764326	S	1678	94	1772	0.00007
Fusobacterium ulcerans	861	S	1449	2283	3732	0.00015
Fusobacterium pseudoperiodonticum	2663009	S	539	519	1058	0.00004
Fusobacterium nucleatum	851	S	316	1414	1730	0.00007
Fusobacterium polymorphum	76857	S	271	426	697	0.00003
Fusobacterium animalis	76859	S	149	846	995	0.00004
Fusobacterium gonidiaformans	849	S	120	8	128	0.00001
Fusobacterium necrophorum	859	S	66	2	68	0.00000
Fusobacterium vincentii	155615	S	50	3548	3598	0.00015
Fusobacterium hwasookii	1583098	S	47	132	179	0.00001
Fusobacterium canifelinum	285729	S	33	55	88	0.00000
Fusobacterium periodonticum	860	S	20	83	103	0.00000
Cetobacterium somerae	188913	S	1514	157	1671	0.00007
Cetobacterium sp. SF1	3417654	S	400	129	529	0.00002
Cetobacterium ceti	180163	S	326	126	452	0.00002
uncultured Ilyobacter sp.	544433	S	101	54	155	0.00001
Ilyobacter polytropus	167642	S	32	36	68	0.00000
Leptotrichia shahii	157691	S	44	50	94	0.00000
Leptotrichia wadei	157687	S	12	12	24	0.00000
Sneathia sanguinegens	40543	S	11	26	37	0.00000
Pseudoleptotrichia goodfellowii	157692	S	14	2	16	0.00000
Haliovirga abyssi	2996794	S	53	0	53	0.00000
Deinococcus sp. AB2017081	3093660	S	108	11	119	0.00000
Deinococcus sp.	47478	S	23	0	23	0.00000
Deinococcus aquaticus	328692	S	132	6	138	0.00001
Deinococcus wulumuqiensis	980427	S	74	12	86	0.00000
Deinococcus metallilatus	1211322	S	10	0	10	0.00000
Allomeiothermus silvanus	52022	S	23	3	26	0.00000
Pyramidobacter piscolens	638849	S	175	171	346	0.00001
Cloacibacillus evryensis	508460	S	17	14	31	0.00000
Fretibacterium fastidiosum	651822	S	24	19	43	0.00000
Thermosipho africanus	2421	S	14	2	16	0.00000
Pseudothermotoga hypogea	57487	S	15	0	15	0.00000
Oceanotoga sp. DSM 15011	2984951	S	14	0	14	0.00000
Candidatus Nanosynbacter sp. HMT-352	2899133	S	37	24	61	0.00000
Candidatus Southlakia epibionticum	3043284	S	38	0	38	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	10	0	10	0.00000
Bradymonas sediminis	1548548	S	72	0	72	0.00000
Homo sapiens	9606	S	10441	49	10490	0.00043
Natrinema pellirubrum	69525	S	102	17	119	0.00000
Halovivax gelatinilyticus	2961597	S	16	0	16	0.00000
Halospeciosus flavus	3032283	S	118	11	129	0.00001
Halolamina sp. CBA1230	1853690	S	31	2	33	0.00000
Haloferax volcanii	2246	S	24	4	28	0.00000
Natronomonas marina	2961939	S	29	2	31	0.00000
Methanobrevibacter olleyae	294671	S	11	6	17	0.00000
Methanococcus vannielii	2187	S	18	0	18	0.00000
Sulfurisphaera ohwakuensis	69656	S	20	0	20	0.00000
Sulfurisphaera tokodaii	111955	S	18	0	18	0.00000
Pyrobaculum ferrireducens	1104324	S	19	0	19	0.00000
Buchavirus faecalis	2955550	S	9057	189	9246	0.00038
Buchavirus hiberniae	2955551	S	3097	689	3786	0.00015
Buchavirus splanchnicus	2955555	S	191	62	253	0.00001
Buchavirus oralis	2955554	S	186	62	248	0.00001
Buchavirus hominis	2955552	S	97	2	99	0.00000
Buchavirus intestinalis	2955553	S	90	12	102	0.00000
Buchavirus coli	2955548	S	20	8	28	0.00000
Buorbuivirus hominis	2955559	S	112	2	114	0.00000
Aurodevirus hiberniae	2955382	S	2152	52	2204	0.00009
Aurodevirus hominis	2955383	S	12	3	15	0.00000
Birpovirus hominis	2955499	S	47	5	52	0.00000
Culoivirus americanus	2955725	S	327	36	363	0.00001
Culoivirus faecalis	2955726	S	61	2	63	0.00000
Canhaevirus hiberniae	2955579	S	174	3	177	0.00001
Canhaevirus faecalis	2955578	S	66	3	69	0.00000
Cohcovirus splanchnicus	2955712	S	134	31	165	0.00001
Cohcovirus hiberniae	2955711	S	63	11	74	0.00000
Jahgtovirus secundus	2955998	S	182	26	208	0.00001
Jahgtovirus intestinihominis	2955997	S	72	24	96	0.00000
Jahgtovirus gastrointestinalis	2955995	S	48	11	59	0.00000
Kingevirus communis	2956060	S	116	0	116	0.00000
Lebriduvirus gastrointestinalis	2956106	S	42	0	42	0.00000
Rosenblumvirus CSA13	2732597	S	84	0	84	0.00000
Gediminasvirus AchV4	2955942	S	49	1	50	0.00000
Streptococcus phage Dp-1	59241	S	19	0	19	0.00000
Rubivirus ruteetense	2846072	S	38	0	38	0.00000
Parabacteroides phage YZ-2015a	1655644	S	16	9	25	0.00000
