name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Clostridium sp. MB40-C1	3070996	S	13	0	13	0.00000
[Clostridium] innocuum	1522	S	1660	1037	2697	0.00011
Clostridium perfringens	1502	S	1341	570	1911	0.00008
Clostridium cadaveris	1529	S	532	19	551	0.00002
Clostridium bornimense	1216932	S	150	8	158	0.00001
Clostridium thermosuccinogenes	84032	S	121	4	125	0.00001
Clostridium estertheticum	238834	S	110	2	112	0.00000
Clostridium botulinum	1491	S	102	13	115	0.00000
Clostridium intestinale	36845	S	100	1	101	0.00000
Clostridium baratii	1561	S	79	2	81	0.00000
Clostridium pasteurianum	1501	S	61	0	61	0.00000
Clostridium isatidis	182773	S	60	2	62	0.00000
Clostridium thermarum	1716543	S	53	1	54	0.00000
Clostridium septicum	1504	S	51	1	52	0.00000
Clostridium cellulovorans	1493	S	49	0	49	0.00000
Clostridium tertium	1559	S	47	2	49	0.00000
Clostridium argentinense	29341	S	47	0	47	0.00000
Clostridium taeniosporum	394958	S	44	1	45	0.00000
Clostridium fermenticellae	2068654	S	42	0	42	0.00000
Clostridium saccharobutylicum	169679	S	40	0	40	0.00000
Clostridium gelidum	704125	S	36	0	36	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	33	0	33	0.00000
Clostridium tetani	1513	S	31	1	32	0.00000
Clostridium cochlearium	1494	S	29	1	30	0.00000
Clostridium ljungdahlii	1538	S	29	27	56	0.00000
Clostridium kluyveri	1534	S	29	0	29	0.00000
Clostridium gasigenes	94869	S	28	0	28	0.00000
Clostridium chauvoei	46867	S	26	52	78	0.00000
Clostridium tyrobutyricum	1519	S	24	0	24	0.00000
Clostridium tagluense	360422	S	24	0	24	0.00000
Clostridium culturomicium	1499683	S	20	0	20	0.00000
Clostridium manihotivorum	2320868	S	20	0	20	0.00000
Clostridium felsineum	36839	S	20	0	20	0.00000
Clostridium beijerinckii	1520	S	20	4	24	0.00000
Clostridium acetobutylicum	1488	S	19	0	19	0.00000
Clostridium caseinilyticum	3350403	S	14	1	15	0.00000
Clostridium butyricum	1492	S	11	5	16	0.00000
Lactonifactor longoviformis	341220	S	375	19	394	0.00002
Haloimpatiens lingqiaonensis	1380675	S	67	9	76	0.00000
Haloimpatiens myeolchijeotgali	3298610	S	10	0	10	0.00000
Caloramator sp. Dgby_cultured_2	3029174	S	39	1	40	0.00000
Caloramator sp. mosi_1	3023090	S	27	1	28	0.00000
Crassaminicella profunda	1286698	S	29	2	31	0.00000
Crassaminicella indica	2855394	S	23	3	26	0.00000
Proteiniclasticum sp. QWL-01	3036945	S	60	1	61	0.00000
Wukongibacter sp. M2B1	3088895	S	32	0	32	0.00000
Wukongibacter baidiensis	1723361	S	24	0	24	0.00000
Candidatus Sarcina troglodytae	2726954	S	32	1	33	0.00000
Hathewaya histolytica	1498	S	19	0	19	0.00000
Oceanirhabdus sp. W0125-5	2999116	S	18	0	18	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	10	4	14	0.00000
Intestinimonas butyriciproducens	1297617	S	5241	322	5563	0.00023
Flintibacter sp. KGMB00164	2610895	S	1154	78	1232	0.00005
Thermaerobacter sp. PB12/4term	2293838	S	38	22	60	0.00000
Proteiniborus sp. MB09-C3	3050072	S	33	1	34	0.00000
Levyella massiliensis	938289	S	20	1	21	0.00000
Fenollaria sporofastidiosus	2811778	S	11	3	14	0.00000
Butyricicoccus porcorum	1945634	S	1991	143	2134	0.00009
Butyricicoccus sp. GAM44	2109686	S	78	0	78	0.00000
Agathobaculum sp. NTUH-O15-33	3079302	S	431	5	436	0.00002
Agathobaculum massiliense	3014267	S	138	527	665	0.00003
Intestinibacillus sp. NTUH-41-i26	3079303	S	103	444	547	0.00002
Acutalibacter muris	1796620	S	809	18	827	0.00003
Caproiciproducens sp. LBM24188	3450750	S	153	15	168	0.00001
Caproiciproducens puteiluti	3435000	S	77	47	124	0.00001
Caproiciproducens lactatisolvens	3435187	S	20	94	114	0.00000
Caproicibacter fermentans	2576756	S	126	12	138	0.00001
Caproicibacter sp. BJN0012	3110227	S	12	185	197	0.00001
Aristaeella lactis	3046383	S	204	280	484	0.00002
Aristaeella hokkaidonensis	3046382	S	195	279	474	0.00002
Dehalobacter sp. CP	2594474	S	178	19	197	0.00001
Dehalobacter sp. DCM	2907827	S	10	0	10	0.00000
Desulfitobacterium dehalogenans	36854	S	48	1	49	0.00000
Desulfitobacterium sp. AusDCA	3240383	S	42	30	72	0.00000
Desulfitobacterium hafniense	49338	S	10	0	10	0.00000
Desulfosporosinus paludis	3115649	S	44	0	44	0.00000
Desulfosporosinus orientis	1563	S	20	0	20	0.00000
Syntrophobotulus glycolicus	51197	S	14	0	14	0.00000
Desulforamulus ruminis	1564	S	36	1	37	0.00000
Desulforamulus ferrireducens	1833852	S	15	1	16	0.00000
Acididesulfobacillus acetoxydans	1561005	S	43	0	43	0.00000
Dehalobacterium formicoaceticum	51515	S	17	1	18	0.00000
Desulfofundulus kuznetsovii	58135	S	13	0	13	0.00000
Phosphitispora sp. TUW77	3152361	S	12	0	12	0.00000
Candidatus Formimonas warabiya	1761012	S	10	0	10	0.00000
Caldinitratiruptor microaerophilus	671077	S	45	0	45	0.00000
Symbiobacterium thermophilum	2734	S	15	0	15	0.00000
Syntrophomonas curvata	231025	S	35	2	37	0.00000
Syntrophothermus lipocalidus	86170	S	14	0	14	0.00000
Heliomicrobium modesticaldum	35701	S	42	1	43	0.00000
Heliorestis convoluta	356322	S	10	0	10	0.00000
Tianxiuia mixotrophica	3071453	S	15	0	15	0.00000
Fusibacter sp. JL298sf-3	3440631	S	13	0	13	0.00000
Helicovermis profundi	3065157	S	12	0	12	0.00000
Alkalicella caledoniensis	2731377	S	26	0	26	0.00000
Desulfotomaculum nigrificans	1565	S	24	2	26	0.00000
Desulfoscipio gibsoniae	102134	S	12	0	12	0.00000
Thermincola potens	863643	S	12	0	12	0.00000
Intestinibacter bartlettii	261299	S	17426	903	18329	0.00075
Clostridioides difficile	1496	S	17068	1662	18730	0.00076
Romboutsia ilealis	1115758	S	3607	593	4200	0.00017
Romboutsia sp. 13368	2708053	S	629	143	772	0.00003
Romboutsia sp. CE17	2724150	S	221	24	245	0.00001
Romboutsia hominis	1507512	S	134	10	144	0.00001
Terrisporobacter petrolearius	1460447	S	85	182	267	0.00001
Terrisporobacter vanillatitrophus	3058402	S	45	21	66	0.00000
Terrisporobacter mayombei	1541	S	42	25	67	0.00000
Terrisporobacter glycolicus	36841	S	35	24	59	0.00000
Paraclostridium sordellii	1505	S	110	5	115	0.00000
Paraclostridium ghonii	29358	S	80	5	85	0.00000
Paraclostridium bifermentans	1490	S	43	19	62	0.00000
Paraclostridium dentum	2662455	S	23	21	44	0.00000
Peptostreptococcus anaerobius	1261	S	104	11	115	0.00000
Peptostreptococcus equinus	3003601	S	29	0	29	0.00000
Faecalimicrobium sp. JNUCC 81	3469801	S	98	5	103	0.00000
Peptacetobacter hiranonis	89152	S	20	5	25	0.00000
Peptacetobacter sp. AB845	3388429	S	17	7	24	0.00000
Tepidibacter aestuarii	2925782	S	24	7	31	0.00000
Tepidibacter hydrothermalis	3036126	S	13	3	16	0.00000
Ihubacter sp. rT4E-8	3242369	S	919	61	980	0.00004
Emergencia timonensis	1776384	S	201	5	206	0.00001
Emergencia sp. JLR.KK010	3114296	S	153	10	163	0.00001
Mogibacterium diversum	114527	S	98	12	110	0.00000
Mogibacterium pumilum	86332	S	45	4	49	0.00000
Mogibacterium neglectum	114528	S	45	7	52	0.00000
Aminipila luticellarii	2507160	S	65	5	70	0.00000
Aminipila terrae	2697030	S	59	2	61	0.00000
Aminipila butyrica	433296	S	55	1	56	0.00000
Anoxybacterium hadale	3408580	S	55	0	55	0.00000
Sinanaerobacter sp. ZZT-01	3111540	S	23	0	23	0.00000
Alkaliphilus oremlandii	461876	S	45	2	47	0.00000
Alkaliphilus sp. B6464	2731219	S	18	1	19	0.00000
Andreesenella acetica	84022	S	17	2	19	0.00000
Filifactor alocis	143361	S	75	6	81	0.00000
Peptoclostridium acidaminophilum	1731	S	19	0	19	0.00000
Geosporobacter ferrireducens	1424294	S	18	0	18	0.00000
Christensenella massiliensis	1805714	S	1287	77	1364	0.00006
Christensenella sp. MSJ-20	2841518	S	746	10	756	0.00003
Christensenella minuta	626937	S	415	18	433	0.00002
Thermoanaerobacter italicus	108150	S	237	49	286	0.00001
Thermoanaerobacterium xylanolyticum	29329	S	26	5	31	0.00000
Thermoanaerobacterium sp. CMT5567-10	3061989	S	16	26	42	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	10	4	14	0.00000
Thermacetogenium phaeum	85874	S	17	0	17	0.00000
Aceticella autotrophica	2755338	S	16	0	16	0.00000
Gelria sp. Kuro-4	2796927	S	15	0	15	0.00000
Candidatus Desulforudis audaxviator	471827	S	34	0	34	0.00000
Monoglobus pectinilyticus	1981510	S	269	15	284	0.00001
Neomoorella glycerini	55779	S	40	5	45	0.00000
Neomoorella thermoacetica	1525	S	11	1	12	0.00000
Moorella sp. Hama-1	2138101	S	10	0	10	0.00000
Metallumcola ferriviriculae	3039180	S	21	0	21	0.00000
Zhaonella formicivorans	2528593	S	19	0	19	0.00000
Acetohalobium arabaticum	28187	S	39	0	39	0.00000
Halanaerobium praevalens	2331	S	19	0	19	0.00000
Halocella sp. SP3-1	2382161	S	12	5	17	0.00000
Halothermothrix orenii	31909	S	16	0	16	0.00000
Anoxybacter fermentans	1323375	S	14	0	14	0.00000
Acetivibrio thermocellus	1515	S	27	1	28	0.00000
Acetivibrio clariflavus	288965	S	24	1	25	0.00000
Tepidanaerobacter acetatoxydans	499229	S	30	0	30	0.00000
Koleobacter methoxysyntrophicus	2751313	S	19	0	19	0.00000
Dialister hominis	2582419	S	836604	19621	856225	0.03489
Dialister succinatiphilus	487173	S	3457	137	3594	0.00015
Dialister sp.	1955814	S	317	5	322	0.00001
Dialister pneumosintes	39950	S	25	0	25	0.00000
Veillonella rogosae	423477	S	4858	888	5746	0.00023
Veillonella parvula	29466	S	913	74	987	0.00004
Veillonella atypica	39777	S	259	15	274	0.00001
Veillonella nakazawae	2682456	S	177	142	319	0.00001
Veillonella dispar	39778	S	172	68	240	0.00001
Veillonella orientalis	2682455	S	153	112	265	0.00001
Veillonella rodentium	248315	S	19	0	19	0.00000
Megasphaera elsdenii	907	S	638	81	719	0.00003
Megasphaera sueciensis	349094	S	317	5	322	0.00001
Megasphaera sp.	2023260	S	173	30	203	0.00001
Megasphaera stantonii	2144175	S	116	2	118	0.00000
Megasphaera hexanoica	1675036	S	114	3	117	0.00000
Megasphaera massiliensis	1232428	S	50	1	51	0.00000
Megasphaera coli	1852379	S	32	0	32	0.00000
Mitsuokella multacida	52226	S	821492	18218	839710	0.03421
Selenomonas sp.	2053611	S	1271	37	1308	0.00005
Selenomonas sp. oral taxon 126	712528	S	113	57	170	0.00001
Selenomonas sp. TAMA-11512	3095337	S	83	5	88	0.00000
Selenomonas sp. oral taxon 478	712538	S	13	82	95	0.00000
Selenomonas sp. oral taxon 920	1884263	S	11	5	16	0.00000
Selenomonas sputigena	69823	S	470	12	482	0.00002
Selenomonas ruminantium	971	S	108	0	108	0.00000
Selenomonas timonae	2754044	S	100	53	153	0.00001
Selenomonas dianae	135079	S	18	3	21	0.00000
Megamonas funiformis	437897	S	1214	32	1246	0.00005
Megamonas hypermegale	158847	S	58	1	59	0.00000
Pectinatus haikarae	349096	S	12	0	12	0.00000
Sporomusa termitida	2377	S	33	21	54	0.00000
Sporomusa acidovorans	112900	S	14	12	26	0.00000
Sporomusa aerivorans	204936	S	14	14	28	0.00000
Sporomusa silvacetica	55504	S	12	40	52	0.00000
Sporomusa rhizae	357999	S	11	13	24	0.00000
Anaerosinus gibii	3054208	S	49	21	70	0.00000
Phascolarctobacterium faecium	33025	S	3268	18	3286	0.00013
Phascolarctobacterium succinatutens	626940	S	338	76	414	0.00002
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	308	50	358	0.00001
Acidaminococcus timonensis	1871002	S	819	70	889	0.00004
Acidaminococcus fermentans	905	S	453	32	485	0.00002
Acidaminococcus intestini	187327	S	215	25	240	0.00001
Streptococcus salivarius	1304	S	10760	10315	21075	0.00086
Streptococcus parasanguinis	1318	S	5558	3078	8636	0.00035
Streptococcus sp. LPB0220	2610896	S	280	241	521	0.00002
Streptococcus sp. KHUD_012	3229851	S	194	247	441	0.00002
Streptococcus sp. KHUD_013	3413147	S	192	185	377	0.00002
Streptococcus sp. A12	1759399	S	147	73	220	0.00001
Streptococcus sp. FDAARGOS_192	1839799	S	115	275	390	0.00002
Streptococcus sp. CP1998	3238303	S	101	131	232	0.00001
Streptococcus sp. KHUD_017	3466459	S	77	44	121	0.00000
Streptococcus sp. ZY1909104	3233335	S	75	31	106	0.00000
Streptococcus sp. HSISS3	1316412	S	64	121	185	0.00001
Streptococcus sp. FSL R7-0248	2975324	S	56	189	245	0.00001
Streptococcus sp. HSISS2	1316411	S	45	89	134	0.00001
Streptococcus sp. KHUD_015	3434352	S	42	25	67	0.00000
Streptococcus sp. oral taxon 061	712623	S	38	20	58	0.00000
Streptococcus sp. FSL K6-1323	2954513	S	34	198	232	0.00001
Streptococcus sp. KHUD_014	3434353	S	30	12	42	0.00000
Streptococcus sp. Marseille-Q3533	2759692	S	29	8	37	0.00000
Streptococcus sp. oral taxon 431	712633	S	27	15	42	0.00000
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	23	10	33	0.00000
Streptococcus sp. FSL W7-1342	2954545	S	22	195	217	0.00001
Streptococcus sp. SN-1	3074854	S	20	18	38	0.00000
Streptococcus sp. KHUD_011	3157334	S	17	18	35	0.00000
Streptococcus sp. KS 6	2598457	S	17	231	248	0.00001
Streptococcus sp. K0074	3402868	S	14	15	29	0.00000
Streptococcus suis	1307	S	1773	2190	3963	0.00016
Streptococcus ilei	1156431	S	510	589	1099	0.00004
Streptococcus sanguinis	1305	S	388	299	687	0.00003
Streptococcus equinus	1335	S	310	67	377	0.00002
Streptococcus thermophilus	1308	S	223	1119	1342	0.00005
Streptococcus mitis	28037	S	160	116	276	0.00001
Streptococcus gwangjuensis	1433513	S	11	14	25	0.00000
Streptococcus koreensis	2382163	S	203	236	439	0.00002
Streptococcus lingualis	3098076	S	196	245	441	0.00002
Streptococcus australis	113107	S	161	155	316	0.00001
Streptococcus mutans	1309	S	158	321	479	0.00002
Streptococcus agalactiae	1311	S	155	771	926	0.00004
Streptococcus oralis	1303	S	138	117	255	0.00001
Streptococcus dentalis	3098075	S	120	170	290	0.00001
Streptococcus parasuis	1501662	S	113	18	131	0.00001
Streptococcus lactarius	684066	S	113	12	125	0.00001
Streptococcus rubneri	1234680	S	105	73	178	0.00001
Streptococcus vestibularis	1343	S	96	35	131	0.00001
Streptococcus canis	1329	S	82	6	88	0.00000
Streptococcus pneumoniae	1313	S	81	74	155	0.00001
Streptococcus anginosus	1328	S	29	31	60	0.00000
Streptococcus intermedius	1338	S	18	12	30	0.00000
Streptococcus dysgalactiae	1334	S	39	217	256	0.00001
Streptococcus equi	1336	S	23	0	23	0.00000
Streptococcus pasteurianus	197614	S	58	227	285	0.00001
Streptococcus cristatus	45634	S	42	4	46	0.00000
Streptococcus gordonii	1302	S	41	4	45	0.00000
Streptococcus lutetiensis	150055	S	40	22	62	0.00000
Streptococcus infantis	68892	S	37	7	44	0.00000
Streptococcus nidrosiense	3140788	S	36	14	50	0.00000
Streptococcus ruminicola	2686210	S	23	26	49	0.00000
Streptococcus hillyeri	2282420	S	15	0	15	0.00000
Streptococcus alactolyticus	29389	S	14	1	15	0.00000
Streptococcus tangpeifui	2709400	S	13	0	13	0.00000
Streptococcus gallolyticus	315405	S	11	12	23	0.00000
Lactococcus cremoris	1359	S	2866	565	3431	0.00014
Lactococcus lactis	1358	S	369	84	453	0.00002
Lactococcus petauri	1940789	S	264	83	347	0.00001
Pseudolactococcus raffinolactis	1366	S	18	30	48	0.00000
Ligilactobacillus murinus	1622	S	991	49	1040	0.00004
Ligilactobacillus ruminis	1623	S	592	20	612	0.00002
Ligilactobacillus salivarius	1624	S	546	81	627	0.00003
Ligilactobacillus aviarius	1606	S	93	3	96	0.00000
Ligilactobacillus acidipiscis	89059	S	26	3	29	0.00000
Ligilactobacillus agilis	1601	S	14	0	14	0.00000
Ligilactobacillus saerimneri	228229	S	11	0	11	0.00000
Lactobacillus sp. PV012	2594494	S	21	10	31	0.00000
Lactobacillus sp. ESL0680	2983210	S	13	0	13	0.00000
Lactobacillus delbrueckii	1584	S	39	12	51	0.00000
Lactobacillus iners	147802	S	33	1	34	0.00000
Lactobacillus johnsonii	33959	S	28	6	34	0.00000
Lactobacillus panisapium	2012495	S	26	0	26	0.00000
Lactobacillus paragasseri	2107999	S	16	98	114	0.00000
Lactobacillus helveticus	1587	S	11	6	17	0.00000
Limosilactobacillus fermentum	1613	S	70	12	82	0.00000
Limosilactobacillus reuteri	1598	S	59	39	98	0.00000
Lacticaseibacillus rhamnosus	47715	S	56	2	58	0.00000
Lacticaseibacillus paracasei	1597	S	35	4	39	0.00000
Lacticaseibacillus pabuli	3025672	S	33	2	35	0.00000
Lacticaseibacillus parahuelsenbergensis	3068305	S	19	3	22	0.00000
Levilactobacillus brevis	1580	S	35	6	41	0.00000
Levilactobacillus cerevisiae	1704076	S	30	6	36	0.00000
Levilactobacillus suantsaii	2292255	S	10	2	12	0.00000
Weissella cibaria	137591	S	34	7	41	0.00000
Apilactobacillus apisilvae	2923364	S	24	0	24	0.00000
Apilactobacillus apinorum	1218495	S	21	0	21	0.00000
Companilactobacillus paralimentarius	83526	S	11	3	14	0.00000
Pediococcus pentosaceus	1255	S	16	6	22	0.00000
Pediococcus ethanolidurans	319653	S	10	3	13	0.00000
Fructilactobacillus cliffordii	2940299	S	19	1	20	0.00000
Fructilactobacillus fructivorans	1614	S	11	0	11	0.00000
Loigolactobacillus backii	375175	S	14	4	18	0.00000
Schleiferilactobacillus harbinensis	304207	S	14	0	14	0.00000
Enterococcus faecium	1352	S	610	1008	1618	0.00007
Enterococcus cecorum	44008	S	73	2	75	0.00000
Enterococcus gallinarum	1353	S	57	19	76	0.00000
Enterococcus sp. DIV1304_2	2774706	S	10	8	18	0.00000
Enterococcus sp. DIV0210g	2774656	S	10	0	10	0.00000
Enterococcus faecalis	1351	S	32	29	61	0.00000
Enterococcus casseliflavus	37734	S	25	6	31	0.00000
Enterococcus avium	33945	S	20	0	20	0.00000
Enterococcus wangshanyuanii	2005703	S	11	0	11	0.00000
Vagococcus fluvialis	2738	S	20	2	22	0.00000
Tetragenococcus halophilus	51669	S	11	1	12	0.00000
Granulicatella adiacens	46124	S	142	5	147	0.00001
Granulicatella elegans	137732	S	27	4	31	0.00000
Alloiococcus sp. CFN-8	3416081	S	70	0	70	0.00000
Jeotgalibaca arthritidis	1868794	S	20	2	22	0.00000
Trichococcus shcherbakoviae	2094020	S	15	1	16	0.00000
Desemzia incerta	82801	S	12	0	12	0.00000
Aerococcus christensenii	87541	S	14	27	41	0.00000
Ignavigranum ruoffiae	89093	S	29	1	30	0.00000
Paenibacillus sp. HWE-109	1306526	S	64	4	68	0.00000
Paenibacillus sp. R14(2021)	2859228	S	49	4	53	0.00000
Paenibacillus sp. FSL W7-1088	2921695	S	48	335	383	0.00002
Paenibacillus sp. FSL K6-1096	2921460	S	47	5	52	0.00000
Paenibacillus sp. PK3_47	2072642	S	42	3	45	0.00000
Paenibacillus sp. JNUCC31	2777983	S	38	13	51	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	33	1	34	0.00000
Paenibacillus sp. FSL R7-0216	2921677	S	27	1	28	0.00000
Paenibacillus sp. QZ-Y1	3414511	S	19	4	23	0.00000
Paenibacillus sp. BIHB 4019	1870819	S	19	2	21	0.00000
Paenibacillus sp. DYY-L-2	3447013	S	19	6	25	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	17	2	19	0.00000
Paenibacillus sp. DCT19	2211212	S	16	6	22	0.00000
Paenibacillus sp. FSL R7-0345	2954535	S	16	2	18	0.00000
Paenibacillus sp. SN-8-1	3435409	S	15	1	16	0.00000
Paenibacillus sp. FSL K6-0276	2921450	S	15	5	20	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	14	1	15	0.00000
Paenibacillus sp. RC67	3039392	S	14	1	15	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	13	52	65	0.00000
Paenibacillus sp. FSL K6-1217	2921466	S	13	4	17	0.00000
Paenibacillus sp. sptzw28	715179	S	13	0	13	0.00000
Paenibacillus sp. FSL H7-0942	2921444	S	11	152	163	0.00001
Paenibacillus sp. URB8-2	2741301	S	10	2	12	0.00000
Paenibacillus sp. BR2-3	3048494	S	10	0	10	0.00000
Paenibacillus spongiae	2909671	S	97	7	104	0.00000
Paenibacillus jilunlii	682956	S	71	44	115	0.00000
Paenibacillus cellulositrophicus	562959	S	66	102	168	0.00001
Paenibacillus thiaminolyticus	49283	S	39	15	54	0.00000
Paenibacillus psychroresistens	1778678	S	32	0	32	0.00000
Paenibacillus glycanilyticus	126569	S	31	8	39	0.00000
Paenibacillus borealis	160799	S	29	12	41	0.00000
Paenibacillus donghaensis	414771	S	28	2	30	0.00000
Paenibacillus chitinolyticus	79263	S	27	2	29	0.00000
Paenibacillus guangzhouensis	1473112	S	26	2	28	0.00000
Paenibacillus albicereus	2726185	S	21	6	27	0.00000
Paenibacillus naphthalenovorans	162209	S	20	2	22	0.00000
Paenibacillus roseipurpureus	2918901	S	19	1	20	0.00000
Paenibacillus lentus	1338368	S	19	1	20	0.00000
Paenibacillus cellulosilyticus	375489	S	17	1	18	0.00000
Paenibacillus silvisoli	3110539	S	17	1	18	0.00000
Paenibacillus dendritiformis	130049	S	15	7	22	0.00000
Paenibacillus polymyxa	1406	S	15	175	190	0.00001
Paenibacillus hexagrammi	2908839	S	14	0	14	0.00000
Paenibacillus tundrae	528187	S	14	4	18	0.00000
Paenibacillus crassostreae	1763538	S	13	1	14	0.00000
Paenibacillus kribbensis	172713	S	12	4	16	0.00000
Paenibacillus baekrokdamisoli	1712516	S	11	1	12	0.00000
Paenibacillus polygoni	3050112	S	11	0	11	0.00000
Paenibacillus rhizovicinus	2704463	S	10	1	11	0.00000
Paenibacillus melissococcoides	2912268	S	10	4	14	0.00000
Paenibacillus xylanexedens	528191	S	10	43	53	0.00000
Brevibacillus sp. DP1.3A	2738867	S	19	9	28	0.00000
Brevibacillus brevis	1393	S	18	4	22	0.00000
Brevibacillus choshinensis	54911	S	16	1	17	0.00000
Brevibacillus fortis	2126352	S	12	6	18	0.00000
Brevibacillus borstelensis	45462	S	11	83	94	0.00000
Brevibacillus composti	2796470	S	11	3	14	0.00000
Brevibacillus laterosporus	1465	S	10	3	13	0.00000
Cohnella herbarum	2728023	S	40	12	52	0.00000
Cohnella candida	2674991	S	13	2	15	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	18	1	19	0.00000
Aneurinibacillus soli	1500254	S	10	18	28	0.00000
Thermobacillus composti	377615	S	11	4	15	0.00000
Bacillus wiedmannii	1890302	S	30	4	34	0.00000
Bacillus cereus	1396	S	29	1729	1758	0.00007
Bacillus manliponensis	574376	S	23	0	23	0.00000
Bacillus thuringiensis	1428	S	11	3	14	0.00000
Bacillus pseudomycoides	64104	S	10	0	10	0.00000
Bacillus sp. NEB1478	3073816	S	12	3	15	0.00000
Bacillus sp. FJAT-22090	1581038	S	11	7	18	0.00000
Bacillus sp. AK128	2937821	S	10	10	20	0.00000
Bacillus velezensis	492670	S	31	42	73	0.00000
Bacillus amyloliquefaciens	1390	S	15	125	140	0.00001
Bacillus vallismortis	72361	S	20	1	21	0.00000
Bacillus atrophaeus	1452	S	14	0	14	0.00000
Bacillus pumilus	1408	S	35	4	39	0.00000
Bacillus smithii	1479	S	22	4	26	0.00000
Bacillus glycinifermentans	1664069	S	20	1	21	0.00000
Bacillus swezeyi	1925020	S	14	0	14	0.00000
Bacillus haimaensis	3160967	S	13	0	13	0.00000
Bacillus salacetis	2315464	S	13	0	13	0.00000
Bacillus gobiensis	1441095	S	11	0	11	0.00000
Bacillus weihaiensis	1547283	S	10	0	10	0.00000
Neobacillus sp. OS1-33	3070683	S	25	3	28	0.00000
Neobacillus sp. OS1-2	3070680	S	22	1	23	0.00000
Neobacillus sp. FSL H8-0543	2954672	S	10	0	10	0.00000
Neobacillus sp. YX16	3047874	S	10	1	11	0.00000
Neobacillus sp. PS3-12	3070677	S	10	0	10	0.00000
Neobacillus mesonae	1193713	S	19	1	20	0.00000
Neobacillus novalis	220687	S	12	1	13	0.00000
Neobacillus phoenicis	3132265	S	11	5	16	0.00000
Lysinibacillus fusiformis	28031	S	13	78	91	0.00000
Priestia filamentosa	1402861	S	81	2	83	0.00000
Priestia megaterium	1404	S	20	19	39	0.00000
Rossellomorea marisflavi	189381	S	79	3	82	0.00000
Oceanobacillus iheyensis	182710	S	23	47	70	0.00000
Mesobacillus subterraneus	285983	S	47	1	48	0.00000
Mesobacillus jeotgali	129985	S	28	1	29	0.00000
Mesobacillus maritimus	1643336	S	14	0	14	0.00000
Peribacillus frigoritolerans	450367	S	17	7	24	0.00000
Peribacillus simplex	1478	S	13	6	19	0.00000
Peribacillus sedimenti	3115297	S	12	0	12	0.00000
Peribacillus muralis	264697	S	11	0	11	0.00000
Sutcliffiella horikoshii	79883	S	79	5	84	0.00000
Salipaludibacillus sp. HK11	3394320	S	75	1	76	0.00000
Pontibacillus sp. HMF3514	2692425	S	63	13	76	0.00000
Salisediminibacterium beveridgei	632773	S	57	0	57	0.00000
Salisediminibacterium selenitireducens	85683	S	16	0	16	0.00000
Halobacillus andaensis	1176239	S	34	0	34	0.00000
Caldalkalibacillus thermarum	296745	S	66	7	73	0.00000
Niallia sp. Kr1	3064703	S	17	0	17	0.00000
Niallia taxi	2499688	S	14	3	17	0.00000
Niallia circulans	1397	S	13	2	15	0.00000
Terribacillus saccharophilus	361277	S	34	2	36	0.00000
Gracilibacillus salitolerans	2663022	S	30	0	30	0.00000
Cytobacillus praedii	1742358	S	10	16	26	0.00000
Virgibacillus salidurans	2831673	S	14	9	23	0.00000
Alkalihalobacillus sp. AL-G	2926399	S	10	0	10	0.00000
Alkalihalobacillus phoenicis	3132260	S	11	0	11	0.00000
Alkalihalophilus sp. As8PL	3237103	S	30	0	30	0.00000
Paraliobacillus zengyii	2213194	S	32	0	32	0.00000
Amphibacillus sp. Q70	3453416	S	27	1	28	0.00000
Alkalibacillus sp. S2W	3386553	S	15	0	15	0.00000
Tepidibacillus marianensis	3131995	S	13	0	13	0.00000
Salimicrobium sp. PL1-032A	3095364	S	12	0	12	0.00000
Evansella sp. LMS18	2924033	S	10	0	10	0.00000
Staphylococcus aureus	1280	S	133	460	593	0.00002
Staphylococcus chromogenes	46126	S	73	3	76	0.00000
Staphylococcus sp. LKG3-3	3399685	S	59	773	832	0.00003
Staphylococcus pseudintermedius	283734	S	33	6	39	0.00000
Staphylococcus muscae	1294	S	24	1	25	0.00000
Staphylococcus felis	46127	S	11	0	11	0.00000
Macrococcoides caseolyticum	69966	S	76	6	82	0.00000
Macrococcus armenti	2875764	S	20	1	21	0.00000
Macrococcus equipercicus	69967	S	11	0	11	0.00000
Mammaliicoccus sciuri	1296	S	26	0	26	0.00000
Salinicoccus sp. Marseille-QA3877	3477508	S	23	0	23	0.00000
Nosocomiicoccus ampullae	489910	S	10	16	26	0.00000
Jeotgalicoccus sp. ATCC 8456	946435	S	19	1	20	0.00000
Planococcus sp. 107-1	2908840	S	25	9	34	0.00000
Planococcus sp. X10-3	3061240	S	22	4	26	0.00000
Planococcus versutus	1302659	S	16	6	22	0.00000
