name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingosinicella microcystinivorans	335406	S	24	11	35	0.00000
Sandaracinobacteroides saxicola	2759707	S	17	7	24	0.00000
Blastomonas sp. SL216	2995169	S	15	11	26	0.00000
Zymomonas mobilis	542	S	16	1	17	0.00000
Komagataeibacter oboediens	65958	S	61	81	142	0.00001
Komagataeibacter saccharivorans	265959	S	17	10	27	0.00000
Acetobacter aceti	435	S	30	23	53	0.00000
Acetobacter persici	1076596	S	29	28	57	0.00000
Gluconobacter potus	2724927	S	27	36	63	0.00000
Rhodovastum atsumiense	504468	S	28	9	37	0.00000
Novacetimonas hansenii	436	S	26	13	39	0.00000
Lichenicola cladoniae	1484109	S	18	3	21	0.00000
Asaia bogorensis	91915	S	14	3	17	0.00000
Commensalibacter melissae	2070537	S	11	0	11	0.00000
Lichenicoccus sp.	2781899	S	11	3	14	0.00000
Roseomonas haemaphysalidis	2768162	S	96	53	149	0.00001
Teichococcus cervicalis	204525	S	45	42	87	0.00000
Roseomonas sp. WA12	3466480	S	34	15	49	0.00000
Roseomonas gilardii	257708	S	18	38	56	0.00000
Humitalea sp. 24SJ18S-53	3422307	S	48	20	68	0.00000
Dankookia sp. P2	3423955	S	16	10	26	0.00000
Muricoccus radiodurans	2231721	S	15	8	23	0.00000
Acidocella sp. MX-AZ03	2697363	S	126	45	171	0.00001
Elioraea tepida	2843330	S	40	15	55	0.00000
Azospirillum sp. B2RO_4	3027796	S	23	23	46	0.00000
Azospirillum sp. B510	137722	S	12	8	20	0.00000
Azospirillum ramasamyi	682998	S	40	39	79	0.00000
Azospirillum thermophilum	2202148	S	27	17	44	0.00000
Azospirillum doebereinerae	92933	S	21	12	33	0.00000
Azospirillum oryzae	286727	S	21	24	45	0.00000
Azospirillum melinis	328839	S	19	41	60	0.00000
Azospirillum brasilense	192	S	13	16	29	0.00000
Azospirillum lipoferum	193	S	10	11	21	0.00000
Azospirillum largimobile	52761	S	10	11	21	0.00000
Niveispirillum fermenti	1233113	S	28	11	39	0.00000
Indioceanicola profundi	2220096	S	18	7	25	0.00000
Thalassospira sp. SM2505	3457314	S	100	28	128	0.00001
Thalassospira australica	1528106	S	71	26	97	0.00001
Thalassospira lucentensis	168935	S	27	5	32	0.00000
Magnetospira sp. QH-2	1288970	S	11	1	12	0.00000
Magnetospirillum sp. XM-1	1663591	S	18	47	65	0.00000
Magnetospirillum gryphiswaldense	55518	S	21	10	31	0.00000
Rhodospirillum rubrum	1085	S	23	8	31	0.00000
Rhodospirillum centenum	34018	S	11	8	19	0.00000
Pararhodospirillum photometricum	1084	S	23	6	29	0.00000
Aerophototrophica crusticola	1709002	S	14	10	24	0.00000
Hypericibacter adhaerens	2602016	S	18	79	97	0.00001
Pelagibius sp.	1931238	S	69	22	91	0.00001
Nisaea acidiphila	1862145	S	24	10	34	0.00000
Thalassobaculum sp.	2022740	S	15	8	23	0.00000
Thalassobaculum sp. OXR-137	3100173	S	15	8	23	0.00000
Aestuariispira ectoiniformans	2775080	S	27	5	32	0.00000
Caenispirillum salinarum	859058	S	19	10	29	0.00000
Varunaivibrio sulfuroxidans	1773489	S	20	3	23	0.00000
Allostella humosa	94	S	12	6	18	0.00000
Brevundimonas sp. C43	3068314	S	41	158	199	0.00001
Brevundimonas sp.	1871086	S	28	15	43	0.00000
Brevundimonas sp. M20	2591463	S	19	9	28	0.00000
Brevundimonas naejangsanensis	588932	S	22	35	57	0.00000
Brevundimonas vesicularis	41276	S	16	24	40	0.00000
Brevundimonas vitis	2800818	S	13	5	18	0.00000
Brevundimonas diminuta	293	S	11	21	32	0.00000
Brevundimonas olei	657642	S	11	9	20	0.00000
Brevundimonas bullata	13160	S	10	7	17	0.00000
Brevundimonas nasdae	172043	S	10	9	19	0.00000
Caulobacter sp. NIBR1757	3016000	S	19	11	30	0.00000
Caulobacter segnis	88688	S	29	31	60	0.00000
Caulobacter soli	2708539	S	23	17	40	0.00000
Caulobacter vibrioides	155892	S	20	21	41	0.00000
Phenylobacterium zucineum	284016	S	31	21	52	0.00000
Phenylobacterium montanum	2823693	S	16	6	22	0.00000
Asticcacaulis sp. DW145	3095608	S	12	2	14	0.00000
Asticcacaulis excentricus	78587	S	18	4	22	0.00000
Wolbachia endosymbiont (group A) of Epistrophe grossularia	2954008	S	28	21	49	0.00000
Candidatus Mesenet endosymbiont of Phosphuga atrata	3066221	S	34	0	34	0.00000
Ehrlichia canis	944	S	14	0	14	0.00000
Oceanicaulis sp. LC35	3349635	S	41	14	55	0.00000
Oceanicaulis sp.	1924941	S	14	4	18	0.00000
Glycocaulis abyssi	1433403	S	50	27	77	0.00000
Hyphobacterium sp.	2004662	S	26	11	37	0.00000
Maricaulis maris	74318	S	18	5	23	0.00000
Marinicauda algicola	2029849	S	13	10	23	0.00000
Litorimonas sp. RW-G-Af-16	3241168	S	11	0	11	0.00000
Algimonas porphyrae	1128113	S	10	1	11	0.00000
Tistrella mobilis	171437	S	81	52	133	0.00001
Tistrella bauzanensis	657419	S	15	7	22	0.00000
Hyphococcus flavus	1866326	S	42	4	46	0.00000
Hyphococcus sp.	2038636	S	12	2	14	0.00000
Aquisalinus flavus	1526572	S	25	8	33	0.00000
Luteithermobacter gelatinilyticus	2582913	S	37	4	41	0.00000
Emcibacter sp.	1979954	S	29	3	32	0.00000
Pseudemcibacter aquimaris	2857064	S	13	0	13	0.00000
Hyphomonas sp.	87	S	44	17	61	0.00000
Hyphomonas sp. CACIAM 19H1	1873716	S	11	2	13	0.00000
Candidatus Viadribacter manganicus	1759059	S	18	3	21	0.00000
Minwuia sp.	2493630	S	33	17	50	0.00000
Sneathiella aquimaris	2599305	S	29	2	31	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	11	0	11	0.00000
Radicibacter daui	3064829	S	12	5	17	0.00000
Oxalobacter aliiformigenes	2946593	S	4942	256	5198	0.00030
Oxalobacter vibrioformis	933080	S	30	1	31	0.00000
Massilia atriviolacea	2495579	S	140	62	202	0.00001
Massilia sp. H6	2970464	S	62	20	82	0.00000
Massilia sp. METH4	3123041	S	15	6	21	0.00000
Massilia cellulosiltytica	2683234	S	59	55	114	0.00001
Massilia forsythiae	2728020	S	29	11	40	0.00000
Massilia litorea	2769491	S	20	6	26	0.00000
Massilia putida	1141883	S	11	4	15	0.00000
Pseudoduganella sp. HUAS MS19	3469873	S	66	33	99	0.00001
Pseudoduganella sp. UC29_71	3350174	S	11	5	16	0.00000
Pseudoduganella flava	871742	S	14	4	18	0.00000
Pseudoduganella chitinolytica	34070	S	13	5	18	0.00000
Duganella sp. PWIR1	3569034	S	13	13	26	0.00000
Collimonas fungivorans	158899	S	78	23	101	0.00001
Collimonas arenae	279058	S	16	3	19	0.00000
Janthinobacterium sp. 17J80-10	2497863	S	12	44	56	0.00000
Noviherbaspirillum sp. ST 5-3	3349878	S	39	7	46	0.00000
Burkholderia multivorans	87883	S	33	27	60	0.00000
Burkholderia ambifaria	152480	S	26	45	71	0.00000
Burkholderia metallica	488729	S	23	25	48	0.00000
Burkholderia cenocepacia	95486	S	21	74	95	0.00001
Burkholderia ubonensis	101571	S	19	24	43	0.00000
Burkholderia cepacia	292	S	16	19	35	0.00000
Burkholderia latens	488446	S	14	10	24	0.00000
Burkholderia oklahomensis	342113	S	178	133	311	0.00002
Burkholderia thailandensis	57975	S	25	18	43	0.00000
Burkholderia singularis	1503053	S	15	5	20	0.00000
Burkholderia gladioli	28095	S	45	19	64	0.00000
Burkholderia glumae	337	S	30	15	45	0.00000
Burkholderia theae	3143496	S	15	21	36	0.00000
Cupriavidus sp. H19C3	3241603	S	135	79	214	0.00001
Cupriavidus sp. WKF15	3032282	S	41	25	66	0.00000
Cupriavidus sp. EM10	2839983	S	27	31	58	0.00000
Cupriavidus sp. DF5525	3160989	S	15	13	28	0.00000
Cupriavidus metallidurans	119219	S	35	21	56	0.00000
Cupriavidus taiwanensis	164546	S	27	64	91	0.00001
Cupriavidus pauculus	82633	S	23	24	47	0.00000
Cupriavidus basilensis	68895	S	17	18	35	0.00000
Cupriavidus pinatubonensis	248026	S	11	4	15	0.00000
Paraburkholderia bryophila	420952	S	76	28	104	0.00001
Paraburkholderia terrae	311230	S	62	41	103	0.00001
Paraburkholderia sp. SOS3	1926494	S	12	10	22	0.00000
Paraburkholderia ginsengisoli	311231	S	44	20	64	0.00000
Paraburkholderia caribensis	75105	S	32	15	47	0.00000
Paraburkholderia kururiensis	984307	S	20	14	34	0.00000
Paraburkholderia caffeinilytica	1761016	S	19	6	25	0.00000
Paraburkholderia sabiae	273251	S	19	6	25	0.00000
Paraburkholderia tropica	92647	S	10	4	14	0.00000
Ralstonia wenshanensis	2842456	S	123	97	220	0.00001
Ralstonia pseudosolanacearum	1310165	S	30	52	82	0.00000
Ralstonia mannitolilytica	105219	S	32	31	63	0.00000
Ralstonia sp. R-29	3404059	S	15	8	23	0.00000
Ralstonia pickettii	329	S	10	13	23	0.00000
Caballeronia sp. KNU42	3448835	S	70	16	86	0.00000
Caballeronia sp. S22	3137182	S	31	42	73	0.00000
Caballeronia sp. DA-9	3436237	S	31	9	40	0.00000
Caballeronia sp. M1242	2814653	S	28	39	67	0.00000
Polynucleobacter sp. MWH-Braz-FAM2G	1855883	S	16	2	18	0.00000
Polynucleobacter sp. JS-JIR-II-b4	1758390	S	10	10	20	0.00000
Polynucleobacter sp. MWH-CaK5	2689107	S	10	0	10	0.00000
Polynucleobacter wuianus	1743168	S	29	4	33	0.00000
Polynucleobacter paneuropaeus	2527775	S	15	1	16	0.00000
Polynucleobacter acidiphobus	556053	S	14	3	17	0.00000
Polynucleobacter asymbioticus	576611	S	11	1	12	0.00000
Pandoraea norimbergensis	93219	S	22	13	35	0.00000
Pandoraea vervacti	656178	S	10	7	17	0.00000
Limnobacter profundi	2732163	S	56	3	59	0.00000
Mycetohabitans endofungorum	417203	S	50	9	59	0.00000
Imbroritus primus	3058603	S	26	12	38	0.00000
Candidatus Vallotiella sp. (ex Adelges kitamiensis)	2864217	S	15	0	15	0.00000
Robbsia sp. KACC 23696	3149231	S	13	1	14	0.00000
Comamonas aquatica	225991	S	91	71	162	0.00001
Comamonas flocculans	2597701	S	81	83	164	0.00001
Comamonas kerstersii	225992	S	31	13	44	0.00000
Comamonas thiooxydans	363952	S	20	106	126	0.00001
Comamonas terrigena	32013	S	14	7	21	0.00000
Comamonas antarctica	2743470	S	11	8	19	0.00000
Comamonas sediminis	1783360	S	11	63	74	0.00000
Variovorax sp. WS11	1105204	S	76	20	96	0.00001
Variovorax sp. W6	3093895	S	14	36	50	0.00000
Variovorax sp. PBL-H6	434009	S	11	41	52	0.00000
Variovorax sp. V213	3065955	S	10	10	20	0.00000
Variovorax paradoxus	34073	S	71	109	180	0.00001
Variovorax boronicumulans	436515	S	30	66	96	0.00001
Variovorax ureilyticus	1836198	S	12	6	18	0.00000
Hydrogenophaga sp.	1904254	S	46	23	69	0.00000
Hydrogenophaga sp. PBL-H3	434010	S	25	18	43	0.00000
Hydrogenophaga sp. RAC07	1842537	S	20	14	34	0.00000
Hydrogenophaga sp. SL48	2806347	S	15	20	35	0.00000
Hydrogenophaga sp. A37	1945864	S	13	12	25	0.00000
Hydrogenophaga crocea	2716225	S	11	20	31	0.00000
Rhodoferax sp. GW822-FHT02A01	3141537	S	30	10	40	0.00000
Rhodoferax sp. PAMC 29310	2822760	S	15	4	19	0.00000
Rhodoferax lithotrophicus	2798804	S	30	9	39	0.00000
Rhodoferax koreensis	1842727	S	24	16	40	0.00000
Rhodoferax antarcticus	81479	S	15	5	20	0.00000
Rhodoferax aquaticus	2527691	S	11	3	14	0.00000
Rhodoferax ferrireducens	192843	S	10	5	15	0.00000
Paracidovorax cattleyae	80868	S	136	166	302	0.00002
Acidovorax sp. NCPPB 3576	2940488	S	15	18	33	0.00000
Acidovorax delafieldii	47920	S	21	25	46	0.00000
Acidovorax temperans	80878	S	16	15	31	0.00000
Alicycliphilus denitrificans	179636	S	122	152	274	0.00002
Diaphorobacter sp. HDW4B	2714925	S	27	11	38	0.00000
Diaphorobacter limosus	3036128	S	19	25	44	0.00000
Diaphorobacter aerolatus	1288495	S	11	10	21	0.00000
Diaphorobacter ruginosibacter	1715720	S	10	6	16	0.00000
Polaromonas hydrogenivorans	335476	S	11	30	41	0.00000
Ottowia sp. VDI28	3133968	S	19	4	23	0.00000
Ottowia oryzae	2109914	S	21	14	35	0.00000
Limnohabitans sp. 63ED37-2	1678128	S	25	5	30	0.00000
Limnohabitans sp. MORI2	1751150	S	18	2	20	0.00000
Ramlibacter tataouinensis	94132	S	41	24	65	0.00000
Delftia tsuruhatensis	180282	S	11	56	67	0.00000
Hylemonella gracilis	80880	S	27	10	37	0.00000
Candidatus Symbiobacter mobilis	1436290	S	27	1	28	0.00000
Brachymonas wangyanguii	3130163	S	23	11	34	0.00000
Simplicispira suum	2109915	S	13	4	17	0.00000
Paenacidovorax monticola	1926868	S	12	10	22	0.00000
Pulveribacter suum	2116657	S	11	9	20	0.00000
Melaminivora suipulveris	2109913	S	10	8	18	0.00000
Turicimonas muris	1796652	S	899	168	1067	0.00006
Sutterella wadsworthensis	40545	S	428	94	522	0.00003
Sutterella megalosphaeroides	2494234	S	145	50	195	0.00001
Sutterella faecalis	2584944	S	73	20	93	0.00001
Duodenibacillus massiliensis	1852381	S	94	39	133	0.00001
Achromobacter sp. AONIH1	1758194	S	11	20	31	0.00000
Achromobacter sp. MFA1 R4	1881016	S	11	47	58	0.00000
Achromobacter xylosoxidans	85698	S	26	108	134	0.00001
Achromobacter spanius	217203	S	21	38	59	0.00000
Achromobacter seleniivolatilans	3047478	S	20	5	25	0.00000
Achromobacter denitrificans	32002	S	19	18	37	0.00000
Achromobacter marplatensis	470868	S	19	13	32	0.00000
Alcaligenes faecalis	511	S	48	164	212	0.00001
Alcaligenes sp. WGS1538	3366811	S	27	9	36	0.00000
Bordetella sp. MIP270_01_BMS	3470762	S	12	3	15	0.00000
Bordetella bronchiseptica	518	S	22	136	158	0.00001
Bordetella hinzii	103855	S	21	14	35	0.00000
Castellaniella defragrans	75697	S	39	18	57	0.00000
Castellaniella sp. MT123	3140381	S	27	9	36	0.00000
Pigmentiphaga sp. H8	2488560	S	24	8	32	0.00000
Pigmentiphaga sp. CHJ604	3081984	S	12	5	17	0.00000
Pigmentiphaga litoralis	516702	S	11	2	13	0.00000
Kerstersia gyiorum	206506	S	19	4	23	0.00000
Paralcaligenes sp. KSB-10	2901142	S	16	1	17	0.00000
Orrella dioscoreae	1851544	S	11	5	16	0.00000
Roseateles depolymerans	76731	S	78	76	154	0.00001
Paucibacter sp. KCTC 42545	1768242	S	34	17	51	0.00000
Mitsuaria sp. 7	1658665	S	11	48	59	0.00000
Roseateles amylovorans	2978473	S	16	11	27	0.00000
Kinneretia aquatilis	2070761	S	14	21	35	0.00000
Paucibacter sediminis	3019553	S	11	10	21	0.00000
Sphaerotilus microaerophilus	2914710	S	32	20	52	0.00000
Sphaerotilus sulfidivorans	639200	S	21	26	47	0.00000
Sphaerotilus natans	34103	S	16	21	37	0.00000
Caldimonas brevitalea	413882	S	15	6	21	0.00000
Caldimonas thermodepolymerans	215580	S	14	17	31	0.00000
Piscinibacter gummiphilus	946333	S	23	12	35	0.00000
Methylibium petroleiphilum	105560	S	14	17	31	0.00000
Inhella inkyongensis	392593	S	20	7	27	0.00000
Xylophilus sp. GOD-11R	3089814	S	35	23	58	0.00000
Xylophilus rhododendri	2697032	S	11	8	19	0.00000
Aquabacterium olei	1296669	S	23	14	37	0.00000
Aquabacterium sp. J223	2898431	S	12	10	22	0.00000
Tepidimonas taiwanensis	307486	S	11	8	19	0.00000
Rhizobacter sp. AJA081-3	2753607	S	23	19	42	0.00000
Rhizobacter fulvus	363843	S	11	8	19	0.00000
Neisseria sp. Dent CA1/247	2912675	S	51	38	89	0.00001
Neisseria sp. oral taxon 014	641148	S	15	7	22	0.00000
Neisseria sp. CCUG12390	3392035	S	15	3	18	0.00000
Neisseria sicca	490	S	93	209	302	0.00002
Neisseria dumasiana	1931275	S	35	17	52	0.00000
Neisseria bacilliformis	267212	S	33	11	44	0.00000
Neisseria subflava	28449	S	21	31	52	0.00000
Neisseria arctica	1470200	S	16	1	17	0.00000
Neisseria animaloris	326522	S	13	4	17	0.00000
Neisseria elongata	495	S	13	5	18	0.00000
Eikenella exigua	2528037	S	32	19	51	0.00000
Eikenella corrodens	539	S	18	15	33	0.00000
Aquella oligotrophica	2067065	S	26	0	26	0.00000
Uruburuella suis	252130	S	23	4	27	0.00000
Kingella oralis	505	S	18	3	21	0.00000
Bergeriella denitrificans	494	S	23	7	30	0.00000
Conchiformibius steedae	153493	S	16	1	17	0.00000
Vitreoscilla filiformis	63	S	10	5	15	0.00000
Snodgrassella alvi	1196083	S	18	1	19	0.00000
Paralysiella testudinis	2809020	S	12	2	14	0.00000
Paludibacterium yongneupense	400061	S	123	66	189	0.00001
Paludibacterium paludis	1225769	S	45	30	75	0.00000
Chromobacterium sp. CV08	3133274	S	43	56	99	0.00001
Chromobacterium sp. IIBBL 290-4	2953890	S	40	37	77	0.00000
Chromobacterium violaceum	536	S	16	31	47	0.00000
Vogesella sp. LIG4	1192162	S	40	30	70	0.00000
Vogesella sp. XCS3	2877939	S	15	8	23	0.00000
Chitiniphilus purpureus	2981137	S	35	22	57	0.00000
Chitinirhabdus sediminis	3456123	S	35	16	51	0.00000
Silvimonas soli	2980100	S	29	5	34	0.00000
Chitinibacter fontanus	1737446	S	10	1	11	0.00000
Chitinimonas koreensis	356302	S	17	10	27	0.00000
Iodobacter fluviatilis	537	S	14	6	20	0.00000
Laribacter hongkongensis	168471	S	16	21	37	0.00000
Aquaspirillum sp. LM1	1938604	S	11	8	19	0.00000
Thauera sp. WB-2	2897772	S	49	32	81	0.00000
Thauera sinica	2665146	S	15	17	32	0.00000
Thauera aminoaromatica	164330	S	12	13	25	0.00000
Azoarcus sp. DD4	2027405	S	34	27	61	0.00000
Azoarcus sp. DN11	356837	S	10	31	41	0.00000
Parazoarcus communis	41977	S	64	22	86	0.00000
Pseudazoarcus pumilus	2067960	S	35	14	49	0.00000
Dechloromonas aquae	2664436	S	50	16	66	0.00000
Dechloromonas sp. TW-R-39-2	2654218	S	11	3	14	0.00000
Azonexus sp. IMCC34842	3420950	S	39	51	90	0.00001
Ferribacterium limneticum	76259	S	35	9	44	0.00000
Azospira restricta	404405	S	46	42	88	0.00001
Azospira inquinata	2785627	S	24	7	31	0.00000
Aromatoleum aromaticum	551760	S	42	28	70	0.00000
Aromatoleum evansii	59406	S	21	34	55	0.00000
Niveibacterium terrae	3373598	S	12	2	14	0.00000
Fluviibacter phosphoraccumulans	1751046	S	11	1	12	0.00000
Thiobacillus sedimenti	3110231	S	60	34	94	0.00001
Thiobacillus sp.	924	S	13	6	19	0.00000
Sulfuritortus calidifontis	1914471	S	28	22	50	0.00000
Sulfuriferula sp. AH1	1985873	S	40	7	47	0.00000
Sulfurimicrobium lacus	2715678	S	27	6	33	0.00000
Sulfuricella denitrificans	649841	S	16	2	18	0.00000
Methylophilus methylotrophus	17	S	12	5	17	0.00000
Methylobacillus flagellatus	405	S	23	3	26	0.00000
Methyloversatilis sp.	2569862	S	12	5	17	0.00000
Methyloversatilis sp. RAC08	1842540	S	11	4	15	0.00000
Sulfuricystis multivorans	2211108	S	10	2	12	0.00000
Sulfuricystis thermophila	2496847	S	10	5	15	0.00000
Ferriphaselus amnicola	1188319	S	11	2	13	0.00000
Usitatibacter rugosus	2732067	S	45	8	53	0.00000
Nitrosomonas sp.	42353	S	21	0	21	0.00000
Candidatus Accumulibacter phosphatis	327160	S	39	8	47	0.00000
Casimicrobium huifangae	2591109	S	36	7	43	0.00000
Acidithiobacillus ferriphilus	1689834	S	53	9	62	0.00000
Acidithiobacillus ferrianus	2678518	S	26	1	27	0.00000
Acidithiobacillus thiooxidans	930	S	13	0	13	0.00000
Thermithiobacillus tepidarius	929	S	11	0	11	0.00000
Mariprofundus ferrinatatus	1921087	S	12	0	12	0.00000
Bilophila wadsworthia	35833	S	18753	471	19224	0.00110
Desulfovibrio piger	901	S	2496	659	3155	0.00018
Desulfovibrio desulfuricans	876	S	384	137	521	0.00003
Desulfovibrio fairfieldensis	44742	S	268	56	324	0.00002
Desulfovibrio ferrophilus	241368	S	149	6	155	0.00001
Desulfovibrio mangrovi	2976983	S	123	56	179	0.00001
Candidatus Desulfovibrio trichonymphae	1725232	S	73	6	79	0.00000
Desulfovibrio subterraneus	2718620	S	61	25	86	0.00000
uncultured Mailhella sp.	1981031	S	689	109	798	0.00005
Pseudodesulfovibrio aespoeensis	182210	S	65	18	83	0.00000
Pseudodesulfovibrio tunisiensis	463192	S	58	5	63	0.00000
Pseudodesulfovibrio cashew	2678688	S	57	11	68	0.00000
Pseudodesulfovibrio portus	231439	S	49	12	61	0.00000
Pseudodesulfovibrio profundus	57320	S	42	10	52	0.00000
Pseudodesulfovibrio thermohalotolerans	2880651	S	38	18	56	0.00000
uncultured Pseudodesulfovibrio sp.	2035858	S	34	3	37	0.00000
Pseudodesulfovibrio mercurii	641491	S	18	10	28	0.00000
Pseudodesulfovibrio sediminis	2810563	S	13	1	14	0.00000
Pseudodesulfovibrio nedwellii	2973072	S	11	0	11	0.00000
Maridesulfovibrio sp.	2795000	S	203	34	237	0.00001
Maridesulfovibrio sp. FT414	2979469	S	91	3	94	0.00001
Maridesulfovibrio salexigens	880	S	127	10	137	0.00001
Maridesulfovibrio hydrothermalis	191026	S	18	0	18	0.00000
Nitratidesulfovibrio liaohensis	2604158	S	194	39	233	0.00001
Nitratidesulfovibrio sp. HK-II	2009266	S	130	27	157	0.00001
Nitratidesulfovibrio vulgaris	881	S	100	13	113	0.00001
Solidesulfovibrio sp. DCME	3447380	S	101	29	130	0.00001
Solidesulfovibrio carbinoliphilus	345370	S	23	6	29	0.00000
Taurinivorans muris	2787751	S	90	0	90	0.00001
Desulfolutivibrio sulfoxidireducens	2773299	S	27	19	46	0.00000
Desulfolutivibrio sulfodismutans	63561	S	24	16	40	0.00000
Salidesulfovibrio onnuriiensis	2583823	S	69	10	79	0.00000
Megalodesulfovibrio gigas	879	S	67	3	70	0.00000
Oleidesulfovibrio alaskensis	58180	S	65	16	81	0.00000
Lawsonia intracellularis	29546	S	56	0	56	0.00000
Desulfocurvibacter africanus	873	S	37	2	39	0.00000
Oceanidesulfovibrio marinus	370038	S	35	1	36	0.00000
Desulfobaculum bizertense	376490	S	29	0	29	0.00000
Halodesulfovibrio aestuarii	126333	S	10	0	10	0.00000
Desulfomicrobium orale	132132	S	89	8	97	0.00001
Desulfomicrobium baculatum	899	S	33	45	78	0.00000
Desulfohalobium retbaense	45663	S	33	0	33	0.00000
Geobacter sp. FeAm09	2597769	S	31	3	34	0.00000
Geobacter sp. SVR	2495594	S	20	2	22	0.00000
Geobacter metallireducens	28232	S	25	4	29	0.00000
Geobacter pickeringii	345632	S	21	4	25	0.00000
Geobacter benzoatilyticus	2815309	S	18	3	21	0.00000
Geobacter sulfurreducens	35554	S	11	37	48	0.00000
Geomonas sp. RF6	2897342	S	30	1	31	0.00000
Geomonas oryzisoli	2847992	S	23	14	37	0.00000
Citrifermentans bemidjiense	225194	S	42	12	54	0.00000
Citrifermentans bremense	60035	S	20	6	26	0.00000
Geotalea uraniireducens	351604	S	32	3	35	0.00000
Trichlorobacter lovleyi	313985	S	32	3	35	0.00000
Desulfuromonas thiophila	57664	S	65	4	69	0.00000
Desulfuromonas sp. AOP6	1566351	S	33	2	35	0.00000
Desulfuromonas sp. DDH964	1823759	S	17	2	19	0.00000
Desulfuromonas versatilis	2802975	S	22	2	24	0.00000
Desulfuromonas soudanensis	1603606	S	20	2	22	0.00000
Syntrophotalea carbinolica	19	S	89	2	91	0.00001
Syntrophotalea acetylenivorans	1842532	S	37	1	38	0.00000
Syntrophotalea acetylenica	29542	S	26	1	27	0.00000
Geoalkalibacter subterraneus	483547	S	25	4	29	0.00000
Geoalkalibacter halelectricus	2847045	S	11	0	11	0.00000
Desulfosarcina alkanivorans	571177	S	87	7	94	0.00001
Desulfosarcina widdelii	947919	S	41	1	42	0.00000
Desulfosarcina ovata	83564	S	23	0	23	0.00000
Desulfosarcina sp. BuS5	933262	S	16	0	16	0.00000
Desulfosarcina variabilis	2300	S	15	0	15	0.00000
Desulfonema magnum	45655	S	42	0	42	0.00000
Desulfococcus multivorans	897	S	19	1	20	0.00000
Desulfobacter hydrogenophilus	2291	S	15	4	19	0.00000
Desulfatibacillum aliphaticivorans	218208	S	34	0	34	0.00000
Desulfoluna limicola	2810562	S	17	0	17	0.00000
Desulfobulbus oligotrophicus	1909699	S	42	4	46	0.00000
Desulfobulbus propionicus	894	S	34	0	34	0.00000
Desulfobulbus oralis	1986146	S	13	0	13	0.00000
Desulfurivibrio alkaliphilus	427923	S	79	1	80	0.00000
Desulforhopalus sp. 52FAK	3470062	S	14	0	14	0.00000
Thiovibrio sp. JS02	3462383	S	27	2	29	0.00000
Desulfarculus baarsii	453230	S	138	17	155	0.00001
Desulfoferula mesophila	3058419	S	38	0	38	0.00000
Desulfoglaeba alkanexedens	361111	S	22	0	22	0.00000
Syntrophobacter fumaroxidans	119484	S	12	0	12	0.00000
Desulfomonile tiedjei	2358	S	21	0	21	0.00000
Syntrophus aciditrophicus	316277	S	11	0	11	0.00000
Akkermansia muciniphila	239935	S	12544	366	12910	0.00074
Akkermansia glycaniphila	1679444	S	84	0	84	0.00000
Akkermansia sp. JRP_AM1	3414159	S	23	233	256	0.00001
Akkermansia sp. N21116	3040764	S	18	0	18	0.00000
Akkermansia massiliensis	2927224	S	19	36	55	0.00000
Luteolibacter sp. AS25	3135776	S	22	2	24	0.00000
Luteolibacter sp. Populi	3230487	S	19	2	21	0.00000
Luteolibacter sp. SL250	2995170	S	10	1	11	0.00000
Luteolibacter ambystomatis	2824561	S	17	5	22	0.00000
Verrucomicrobium sp. GAS474	1882831	S	15	0	15	0.00000
Verrucomicrobium spinosum	2736	S	14	1	15	0.00000
Roseimicrobium sp. ORNL1	2711231	S	17	1	18	0.00000
Haloferula helveola	490095	S	14	2	16	0.00000
Synoicihabitans lomoniglobus	2909285	S	90	1	91	0.00001
Opitutus sp. GAS368	1882749	S	35	2	37	0.00000
Opitutus terrae	107709	S	15	0	15	0.00000
Horticoccus sp. 23ND18S-11	3391832	S	22	0	22	0.00000
Termitidicoccus mucosus	1184151	S	13	0	13	0.00000
Actomonas aquatica	2866162	S	12	0	12	0.00000
Oleiharenicola sp. Vm1	3398393	S	11	0	11	0.00000
Congregicoccus parvus	3081749	S	21	0	21	0.00000
Coraliomargarita algicola	3092156	S	10	0	10	0.00000
Candidatus Methylacidiphilum fumarolicum	591154	S	149	0	149	0.00001
Pirellula sp. SH-Sr6A	1632865	S	109	45	154	0.00001
Stieleria neptunia	2527979	S	15	27	42	0.00000
Lignipirellula cremea	2528010	S	21	55	76	0.00000
Novipirellula sp. SH528	3454466	S	12	31	43	0.00000
Rhodopirellula sp. P2	2127060	S	10	55	65	0.00000
Bythopirellula goksoeyrii	1400387	S	54	1	55	0.00000
Pirellulimonas nuda	2528009	S	34	1	35	0.00000
Lacipirellula parvula	2650471	S	17	3	20	0.00000
Planctomicrobium aquicomposti	3448125	S	71	0	71	0.00000
Planctomicrobium limosum	3448123	S	22	0	22	0.00000
Gimesia aquarii	2527964	S	18	2	20	0.00000
Gimesia alba	2527973	S	17	28	45	0.00000
Calycomorphotria hydatis	2528027	S	52	0	52	0.00000
Planctomyces sp. SH-PL14	1632864	S	43	0	43	0.00000
Alienimonas californiensis	2527989	S	36	1	37	0.00000
Crateriforma conspicua	2527996	S	21	6	27	0.00000
