name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nannocystis punicea	2995304	S	11	0	11	0.00000
Haliangium ochraceum	80816	S	15	0	15	0.00000
Granulicella sp. WH15	2602070	S	58	2	60	0.00000
Granulicella tundricola	940615	S	19	0	19	0.00000
Granulicella mallensis	940614	S	15	0	15	0.00000
Tunturiibacter psychrotolerans	3069686	S	18	1	19	0.00000
Terriglobus albidus	1592106	S	13	0	13	0.00000
Terriglobus saanensis	870903	S	11	0	11	0.00000
Acidisarcina polymorpha	2211140	S	12	0	12	0.00000
Telmatobacter bradus	474953	S	10	0	10	0.00000
Alloacidobacterium dinghuense	2763107	S	10	0	10	0.00000
Paludibaculum fermentans	1473598	S	25	0	25	0.00000
Geothrix sp. PMB-07	3068640	S	21	2	23	0.00000
Geothrix sp. 21YS21S-2	3068893	S	15	8	23	0.00000
Geothrix sp.	1962974	S	11	2	13	0.00000
Mesoterricola silvestris	2927979	S	31	16	47	0.00000
Mesoterricola sediminis	2927980	S	17	2	19	0.00000
Sulfidibacter corallicola	2818388	S	25	0	25	0.00000
Luteitalea pratensis	1855912	S	10	0	10	0.00000
Bdellovibrio bacteriovorus	959	S	125	13	138	0.00001
Bdellovibrio sp. HCB337	3394358	S	23	0	23	0.00000
Micavibrio aeruginosavorus	349221	S	19	0	19	0.00000
Pigmentibacter sp. JX0631	2976982	S	11	0	11	0.00000
Nitrospira sp. Nam74	3397807	S	12	1	13	0.00000
Nitrospira sp. Kam-Ns4a	3397801	S	10	0	10	0.00000
Nitrospira japonica	1325564	S	26	0	26	0.00000
Thermodesulfovibrio obliviosus	3118332	S	20	0	20	0.00000
Desulfurispirillum indicum	936456	S	67	0	67	0.00000
Thermocrinis ruber	75906	S	13	0	13	0.00000
Thermovibrio ammonificans	228745	S	14	0	14	0.00000
Caldithrix abyssi	187145	S	45	0	45	0.00000
Mucispirillum schaedleri	248039	S	16	0	16	0.00000
Denitrovibrio acetiphilus	118000	S	11	0	11	0.00000
Wujia chipingensis	2763670	S	821100	162219	983319	0.04081
Roseburia faecis	301302	S	560239	104248	664487	0.02758
Roseburia hominis	301301	S	134204	24609	158813	0.00659
Roseburia intestinalis	166486	S	50769	40136	90905	0.00377
Roseburia sp. 831b	1261635	S	4318	207	4525	0.00019
Roseburia sp. 499	1261634	S	4049	183	4232	0.00018
Roseburia rectibacter	2763062	S	6684	2028	8712	0.00036
Blautia wexlerae	418240	S	202184	111904	314088	0.01304
Blautia obeum	40520	S	108888	34616	143504	0.00596
Blautia luti	89014	S	29403	9389	38792	0.00161
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	12715	58808	71523	0.00297
Blautia sp. SC05B48	2479767	S	9947	13927	23874	0.00099
Blautia producta	33035	S	3450	377	3827	0.00016
Blautia hansenii	1322	S	1446	336	1782	0.00007
Blautia argi	1912897	S	898	173	1071	0.00004
Blautia hydrogenotrophica	53443	S	791	32	823	0.00003
Blautia liquoris	2779518	S	770	20	790	0.00003
Blautia pseudococcoides	1796616	S	600	45	645	0.00003
Blautia parvula	2877527	S	523	89	612	0.00003
[Ruminococcus] lactaris	46228	S	120195	12825	133020	0.00552
[Ruminococcus] torques	33039	S	73896	33940	107836	0.00448
Mediterraneibacter gnavus	33038	S	63654	11911	75565	0.00314
Mediterraneibacter faecis	592978	S	42253	26093	68346	0.00284
Mediterraneibacter glycyrrhizinilyticus	342942	S	1925	258	2183	0.00009
Dorea longicatena	88431	S	208834	90117	298951	0.01241
Dorea formicigenerans	39486	S	73113	19651	92764	0.00385
Dorea amylophila	2981789	S	6560	5099	11659	0.00048
Agathobacter rectalis	39491	S	251286	68657	319943	0.01328
Anaerobutyricum hallii	39488	S	224980	72806	297786	0.01236
Lachnospira eligens	39485	S	181711	16898	198609	0.00824
Simiaoa sunii	2763672	S	109687	14727	124414	0.00516
Anaerostipes hadrus	649756	S	92184	9047	101231	0.00420
Anaerostipes rhamnosivorans	1229621	S	405	29	434	0.00002
Anaerostipes sp. PC18	3036926	S	320	70	390	0.00002
Anaerostipes caccae	105841	S	273	45	318	0.00001
Allocoprococcus comes	410072	S	69095	17568	86663	0.00360
Jutongia sp. SJQ-6	3445972	S	31821	1484	33305	0.00138
Enterocloster bolteae	208479	S	4041	537	4578	0.00019
Enterocloster lavalensis	460384	S	3975	1058	5033	0.00021
Enterocloster asparagiformis	333367	S	3488	687	4175	0.00017
Enterocloster clostridioformis	1531	S	2930	615	3545	0.00015
[Clostridium] scindens	29347	S	8642	661	9303	0.00039
[Clostridium] hylemonae	89153	S	2778	144	2922	0.00012
Lachnoclostridium phytofermentans	66219	S	497	4	501	0.00002
Coprococcus sp. ART55/1	751585	S	6409	720	7129	0.00030
Coprococcus eutactus	33043	S	3267	8012	11279	0.00047
Sellimonas catena	2994035	S	5675	1012	6687	0.00028
Sellimonas intestinalis	1653434	S	1168	59	1227	0.00005
Sellimonas caecigallum	2592333	S	947	39	986	0.00004
Hungatella sp. SB206	2937758	S	2777	663	3440	0.00014
Hungatella hathewayi	154046	S	2399	357	2756	0.00011
Eshraghiella crossota	45851	S	4562	592	5154	0.00021
Lacrimispora saccharolytica	84030	S	1039	187	1226	0.00005
Lacrimispora sp. HJ-01	3375704	S	562	217	779	0.00003
Lacrimispora sp. BS-2	3151850	S	166	39	205	0.00001
Lacrimispora xylanisolvens	384636	S	511	28	539	0.00002
Lacrimispora sinapis	3111456	S	383	34	417	0.00002
Lacrimispora xylanolytica	29375	S	248	15	263	0.00001
Lacrimispora sphenoides	29370	S	176	75	251	0.00001
Claveliimonas bilis	3028070	S	2398	128	2526	0.00010
Wansuia hejianensis	2763667	S	2397	75	2472	0.00010
Butyrivibrio fibrisolvens	831	S	611	58	669	0.00003
Butyrivibrio sp. JL13D10	3236815	S	436	74	510	0.00002
Butyrivibrio proteoclasticus	43305	S	386	80	466	0.00002
Butyrivibrio hungatei	185008	S	296	52	348	0.00001
Eisenbergiella porci	2652274	S	1899	160	2059	0.00009
Anaerocolumna sp. MB42-C2	3070997	S	276	86	362	0.00002
Anaerocolumna sp. AGMB13020	3081750	S	265	16	281	0.00001
Anaerocolumna sp. AGMB13025	3039116	S	233	17	250	0.00001
Anaerocolumna cellulosilytica	433286	S	219	13	232	0.00001
Anaerocolumna chitinilytica	1727145	S	210	14	224	0.00001
Anaerocolumna sedimenticola	2696063	S	118	45	163	0.00001
[Clostridium] symbiosum	1512	S	1268	111	1379	0.00006
Pseudobutyrivibrio ruminis	46206	S	598	83	681	0.00003
Pseudobutyrivibrio xylanivorans	185007	S	414	38	452	0.00002
Faecalimonas umbilicata	1912855	S	1001	213	1214	0.00005
Marvinbryantia formatexigens	168384	S	894	31	925	0.00004
Kineothrix sedimenti	3123317	S	509	27	536	0.00002
Kineothrix sp. MB12-C1	3070215	S	316	16	332	0.00001
Chordicoccus furentiruminis	2709410	S	672	9	681	0.00003
Qiania dongpingensis	2763669	S	656	29	685	0.00003
Novisyntrophococcus fermenticellae	2068655	S	608	24	632	0.00003
Lachnoanaerobaculum gingivalis	2490855	S	226	98	324	0.00001
Lachnoanaerobaculum umeaense	617123	S	141	63	204	0.00001
Anaeromicropila herbilytica	2785025	S	439	4	443	0.00002
Stomatobaculum sp. F0698	3059030	S	403	6	409	0.00002
Hominifimenecus sp. rT4P-3	3242979	S	293	1	294	0.00001
Chakrabartyella piscis	2918914	S	184	2	186	0.00001
Herbinix luporum	1679721	S	141	7	148	0.00001
Anaeropeptidivorans aminofermentans	2934315	S	59	0	59	0.00000
[Clostridium] colinum	36835	S	29	0	29	0.00000
Candidatus Epulonipiscium viviparus	420336	S	16	0	16	0.00000
Anaerotignum sp. MB30-C6	3070814	S	127	11	138	0.00001
Anaerotignum propionicum	28446	S	73	4	77	0.00000
Vallitalea guaymasensis	1185412	S	82	2	84	0.00000
Vallitalea pronyensis	1348613	S	36	1	37	0.00000
Petrocella atlantisensis	2173034	S	39	0	39	0.00000
Defluviitalea saccharophila	879970	S	120	6	126	0.00001
Cellulosilyticum sp. WCF-2	2497860	S	41	53	94	0.00000
Ruminococcus sp. SR1/5	657323	S	7072	25695	32767	0.00136
Ruminococcus sp. JL13D9	3233381	S	1091	19	1110	0.00005
Ruminococcus sp. FMBCY1	2831966	S	1002	521284	522286	0.02168
Ruminococcus sp. FMB-CY1	2878202	S	948	429592	430540	0.01787
Ruminococcus sp. JE7B6	3233380	S	444	5	449	0.00002
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	106381	3229	109610	0.00455
Ruminococcus callidus	40519	S	26934	583	27517	0.00114
Ruminococcus champanellensis	1161942	S	1284	9	1293	0.00005
Ruminococcus gauvreauii	438033	S	683	29	712	0.00003
Ruminococcus bovis	2564099	S	505	8	513	0.00002
Ruminococcus albus	1264	S	263	0	263	0.00001
Faecalibacterium prausnitzii	853	S	403645	246846	650491	0.02700
Faecalibacterium sp. I3-3-89	2929493	S	46407	16551	62958	0.00261
Faecalibacterium sp. I4-3-84	2929495	S	10112	17313	27425	0.00114
Faecalibacterium sp. IP-3-29	2929489	S	7121	15137	22258	0.00092
Faecalibacterium sp. i21-0019-B1	3141184	S	6575	17706	24281	0.00101
Faecalibacterium sp. I4-1-79	2929494	S	6209	5611	11820	0.00049
Faecalibacterium sp. i25-0019-C1	3141185	S	5634	25330	30964	0.00129
Faecalibacterium sp. I2-3-92	2929490	S	5616	12764	18380	0.00076
Faecalibacterium sp. 7	3402017	S	5243	9313	14556	0.00060
Faecalibacterium sp. I3-3-33	2929492	S	5208	4212	9420	0.00039
Faecalibacterium sp. PGM34	3567997	S	4200	2420	6620	0.00027
Faecalibacterium sp. IP-1-18	2929488	S	3159	18690	21849	0.00091
Faecalibacterium taiwanense	3030638	S	13570	43837	57407	0.00238
Faecalibacterium duncaniae	411483	S	12811	33299	46110	0.00191
Faecalibacterium hominis (ex Afrizal et al. 2022)	2881265	S	5325	9862	15187	0.00063
Faecalibacterium wellingii	2929491	S	5013	6583	11596	0.00048
Vescimonas fastidiosa	2714353	S	47344	13987	61331	0.00255
Vescimonas coprocola	2714355	S	19658	6708	26366	0.00109
Dysosmobacter welbionis	2093857	S	47884	75203	123087	0.00511
Dysosmobacter sp. Phy	3465159	S	5342	384	5726	0.00024
Subdoligranulum variabile	214851	S	19005	6221	25226	0.00105
uncultured Subdoligranulum sp.	512298	S	6308	2081	8389	0.00035
Hominenteromicrobium mulieris	2885357	S	30340	5412	35752	0.00148
Flavonifractor plautii	292800	S	21598	1467	23065	0.00096
Oscillibacter hominis	2763056	S	18199	1465	19664	0.00082
Oscillibacter sp. PEA192	2109687	S	1944	12995	14939	0.00062
Ruthenibacterium lactatiformans	1550024	S	13252	630	13882	0.00058
Lawsonibacter asaccharolyticus	2108523	S	9161	417	9578	0.00040
Pusillibacter faecalis	2714358	S	6730	525	7255	0.00030
Owariibacterium komagatae	3136601	S	6494	700	7194	0.00030
Anaerotruncus colihominis	169435	S	6436	510	6946	0.00029
Pseudoflavonifractor gallinarum	2779352	S	2921	184	3105	0.00013
Caproicibacterium sp. BJN0003	2994078	S	104	23	127	0.00001
Caproicibacterium sp. NSD3	3457503	S	54	9	63	0.00000
Caproicibacterium amylolyticum	2766537	S	106	15	121	0.00001
Caproicibacterium lactatifermentans	2666138	S	18	1396	1414	0.00006
Solibaculum mannosilyticum	2780922	S	965	73	1038	0.00004
Amygdalobacter nucleatus	3029274	S	174	67	241	0.00001
Amygdalobacter indicium	3029272	S	81	26	107	0.00000
Thermocaproicibacter melissae	2966552	S	189	16	205	0.00001
Petroclostridium sp. X23	3045146	S	185	2	187	0.00001
Ethanoligenens harbinense	253239	S	162	5	167	0.00001
Bengtsoniella intestinalis	3073143	S	135	1	136	0.00001
Ruminiclostridium herbifermentans	2488810	S	72	3	75	0.00000
Ruminiclostridium cellulolyticum	1521	S	32	2	34	0.00000
Ruminiclostridium papyrosolvens	29362	S	21	2	23	0.00000
Acidaminobacterium chupaoyuni	3381350	S	113	1	114	0.00000
Mageeibacillus indolicus	884684	S	90	4	94	0.00000
Thermoclostridium stercorarium	1510	S	43	2	45	0.00000
Paludihabitans sp. MB14-C6	3070656	S	40	0	40	0.00000
Fastidiosipila sanguinis	236753	S	30	2	32	0.00000
Eubacterium ramulus	39490	S	66589	12845	79434	0.00330
Eubacterium sp. MSJ-33	2841528	S	30760	4123	34883	0.00145
Eubacterium sp. F2	3381348	S	251	5	256	0.00001
Eubacterium ventriosum	39496	S	9777	1067	10844	0.00045
Eubacterium callanderi	53442	S	6347	519	6866	0.00028
Eubacterium maltosivorans	2041044	S	1122	37	1159	0.00005
Eubacterium limosum	1736	S	154	5	159	0.00001
Acetobacterium woodii	33952	S	86	36	122	0.00001
Acetobacterium wieringae	52694	S	22	24	46	0.00000
Acetobacterium malicum	52692	S	17	34	51	0.00000
Anaerofustis stercorihominis	214853	S	121	3	124	0.00001
Pseudoramibacter alactolyticus	113287	S	71	0	71	0.00000
Alkalibacter rhizosphaerae	2815577	S	69	0	69	0.00000
Clostridium sp. ETTB3	3438650	S	8029	318	8347	0.00035
Clostridium sp. M62/1	411486	S	7608	2159	9767	0.00041
Clostridium sp. SY8519	1042156	S	1110	47	1157	0.00005
Clostridium sp. C1	1155388	S	218	613	831	0.00003
Clostridium sp. HCS.1	3238594	S	157	4	161	0.00001
Clostridium sp.	1506	S	96	5	101	0.00000
Clostridium sp. MD294	97138	S	71	0	71	0.00000
Clostridium sp. JNZ J1-5	3475975	S	64	2	66	0.00000
Clostridium sp. OS1-26	3070681	S	62	1	63	0.00000
Clostridium sp. BJN0001	2930219	S	54	1	55	0.00000
Clostridium sp. JN-9	2507159	S	49	1	50	0.00000
Clostridium sp. 001	1970093	S	44	16	60	0.00000
Clostridium sp. JN-1	2483110	S	38	1	39	0.00000
Clostridium sp. BNL1100	755731	S	37	6	43	0.00000
Clostridium sp. DL-VIII	641107	S	32	0	32	0.00000
Clostridium sp. BJN0013	3236840	S	31	1	32	0.00000
Clostridium sp. JNZ X4-2	3470764	S	20	0	20	0.00000
Clostridium sp. MB40-C1	3070996	S	18	0	18	0.00000
Clostridium sp. 'deep sea'	2779445	S	15	0	15	0.00000
Clostridium sp. JS66	3064705	S	13	1	14	0.00000
Clostridium sp. LBM24168	3450749	S	13	0	13	0.00000
Clostridium sp. 10cd*	3373596	S	13	30	43	0.00000
Clostridium sp. AWRP	2212991	S	11	3	14	0.00000
[Clostridium] innocuum	1522	S	2836	1451	4287	0.00018
Clostridium perfringens	1502	S	1357	528	1885	0.00008
Clostridium cadaveris	1529	S	959	36	995	0.00004
Clostridium argentinense	29341	S	321	5	326	0.00001
Clostridium cochlearium	1494	S	176	10	186	0.00001
Clostridium botulinum	1491	S	144	18	162	0.00001
Clostridium estertheticum	238834	S	141	3	144	0.00001
Clostridium tetani	1513	S	101	7	108	0.00000
Clostridium pasteurianum	1501	S	83	1	84	0.00000
Clostridium tagluense	360422	S	70	1	71	0.00000
Clostridium butyricum	1492	S	65	24	89	0.00000
Clostridium thermarum	1716543	S	64	2	66	0.00000
Clostridium tertium	1559	S	59	3	62	0.00000
Clostridium baratii	1561	S	57	1	58	0.00000
Clostridium isatidis	182773	S	56	2	58	0.00000
Clostridium beijerinckii	1520	S	55	10	65	0.00000
Clostridium bornimense	1216932	S	52	3	55	0.00000
Clostridium fermenticellae	2068654	S	51	0	51	0.00000
Clostridium intestinale	36845	S	45	0	45	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	40	0	40	0.00000
Clostridium saccharobutylicum	169679	S	38	0	38	0.00000
Clostridium gasigenes	94869	S	38	0	38	0.00000
Clostridium manihotivorum	2320868	S	37	0	37	0.00000
Clostridium felsineum	36839	S	36	0	36	0.00000
Clostridium taeniosporum	394958	S	35	0	35	0.00000
Clostridium caseinilyticum	3350403	S	34	2	36	0.00000
Clostridium tyrobutyricum	1519	S	30	0	30	0.00000
Clostridium gelidum	704125	S	29	0	29	0.00000
Clostridium cellulovorans	1493	S	29	0	29	0.00000
Clostridium thermosuccinogenes	84032	S	27	1	28	0.00000
Clostridium septicum	1504	S	26	0	26	0.00000
Clostridium novyi	1542	S	19	0	19	0.00000
Clostridium culturomicium	1499683	S	18	0	18	0.00000
Clostridium carboxidivorans	217159	S	17	1	18	0.00000
Clostridium chauvoei	46867	S	14	50	64	0.00000
Clostridium kluyveri	1534	S	13	0	13	0.00000
Lactonifactor longoviformis	341220	S	1155	57	1212	0.00005
Caloramator sp. E03	2576307	S	89	2	91	0.00000
Caloramator sp. Dgby_cultured_2	3029174	S	23	1	24	0.00000
Caloramator sp. mosi_1	3023090	S	15	0	15	0.00000
Crassaminicella indica	2855394	S	45	3	48	0.00000
Crassaminicella thermophila	2599308	S	42	1	43	0.00000
Crassaminicella profunda	1286698	S	31	1	32	0.00000
Wukongibacter sp. M2B1	3088895	S	66	0	66	0.00000
Wukongibacter baidiensis	1723361	S	23	0	23	0.00000
Haloimpatiens lingqiaonensis	1380675	S	37	5	42	0.00000
Haloimpatiens myeolchijeotgali	3298610	S	36	1	37	0.00000
Haloimpatiens sporogenes	3298609	S	13	0	13	0.00000
Oceanirhabdus sp. W0125-5	2999116	S	63	1	64	0.00000
Proteiniclasticum sp. QWL-01	3036945	S	35	0	35	0.00000
Candidatus Sarcina troglodytae	2726954	S	14	0	14	0.00000
Hathewaya histolytica	1498	S	12	0	12	0.00000
Intestinimonas butyriciproducens	1297617	S	9430	636	10066	0.00042
Flintibacter sp. KGMB00164	2610895	S	1013	71	1084	0.00004
Thermaerobacter sp. PB12/4term	2293838	S	12	26	38	0.00000
Proteiniborus sp. MB09-C3	3050072	S	45	1	46	0.00000
Levyella massiliensis	938289	S	45	2	47	0.00000
Fenollaria sporofastidiosus	2811778	S	10	1	11	0.00000
Butyricicoccus porcorum	1945634	S	2235	167	2402	0.00010
Butyricicoccus sp. GAM44	2109686	S	1008	0	1008	0.00004
Agathobaculum sp. NTUH-O15-33	3079302	S	928	13	941	0.00004
Agathobaculum massiliense	3014267	S	924	2665	3589	0.00015
Intestinibacillus sp. NTUH-41-i26	3079303	S	730	2319	3049	0.00013
Caproiciproducens sp. LBM24188	3450750	S	446	51	497	0.00002
Caproiciproducens sp. CPB-2	3030017	S	27	99	126	0.00001
Caproiciproducens puteiluti	3435000	S	81	47	128	0.00001
Caproiciproducens lactatisolvens	3435187	S	24	106	130	0.00001
Acutalibacter muris	1796620	S	329	7	336	0.00001
Caproicibacter fermentans	2576756	S	131	10	141	0.00001
Caproicibacter sp. BJN0012	3110227	S	20	246	266	0.00001
Aristaeella lactis	3046383	S	133	121	254	0.00001
Aristaeella hokkaidonensis	3046382	S	118	112	230	0.00001
Desulfosporosinus acidiphilus	885581	S	98	14	112	0.00000
Desulfosporosinus orientis	1563	S	30	4	34	0.00000
Desulfosporosinus meridiei	79209	S	16	3	19	0.00000
Desulfosporosinus youngiae	339862	S	11	3	14	0.00000
Desulfitobacterium hafniense	49338	S	39	13	52	0.00000
Desulfitobacterium metallireducens	142877	S	13	3	16	0.00000
Desulfitobacterium sp. AusDCA	3240383	S	11	4	15	0.00000
Dehalobacter sp. DCM	2907827	S	24	41	65	0.00000
Dehalobacterium formicoaceticum	51515	S	109	7	116	0.00000
Candidatus Formimonas warabiya	1761012	S	44	0	44	0.00000
Desulforamulus ruminis	1564	S	23	0	23	0.00000
Desulforamulus ferrireducens	1833852	S	18	1	19	0.00000
Acididesulfobacillus acetoxydans	1561005	S	24	0	24	0.00000
Phosphitispora sp. TUW77	3152361	S	20	0	20	0.00000
Desulfofarcimen acetoxidans	58138	S	13	0	13	0.00000
Desulfofundulus kuznetsovii	58135	S	11	0	11	0.00000
Thermanaerosceptrum fracticalcis	1712410	S	11	0	11	0.00000
Caldinitratiruptor microaerophilus	671077	S	43	0	43	0.00000
Symbiobacterium thermophilum	2734	S	34	0	34	0.00000
Desulfotomaculum nigrificans	1565	S	66	8	74	0.00000
Tianxiuia mixotrophica	3071453	S	48	0	48	0.00000
Fusibacter sp. JL298sf-3	3440631	S	11	0	11	0.00000
Heliomicrobium modesticaldum	35701	S	40	1	41	0.00000
Syntrophomonas wolfei	863	S	15	0	15	0.00000
Syntrophomonas curvata	231025	S	13	0	13	0.00000
Proteinivorax hydrogeniformans	1826727	S	14	0	14	0.00000
Alkalicella caledoniensis	2731377	S	10	0	10	0.00000
Desulfoscipio sp. L	3144975	S	13	0	13	0.00000
Desulfoscipio gibsoniae	102134	S	11	0	11	0.00000
Thermincola potens	863643	S	21	0	21	0.00000
Clostridioides difficile	1496	S	14826	2175	17001	0.00071
Intestinibacter bartlettii	261299	S	2151	88	2239	0.00009
Romboutsia ilealis	1115758	S	932	120	1052	0.00004
Romboutsia sp. 13368	2708053	S	229	38	267	0.00001
Romboutsia sp. CE17	2724150	S	58	3	61	0.00000
Romboutsia hominis	1507512	S	69	3	72	0.00000
Peptostreptococcus anaerobius	1261	S	113	13	126	0.00001
Peptostreptococcus equinus	3003601	S	23	0	23	0.00000
Paraclostridium sordellii	1505	S	53	1	54	0.00000
Paraclostridium bifermentans	1490	S	21	6	27	0.00000
Paraclostridium dentum	2662455	S	21	13	34	0.00000
Paraclostridium ghonii	29358	S	12	0	12	0.00000
Terrisporobacter petrolearius	1460447	S	32	49	81	0.00000
Terrisporobacter vanillatitrophus	3058402	S	13	4	17	0.00000
Tepidibacter hydrothermalis	3036126	S	37	2	39	0.00000
Tepidibacter aestuarii	2925782	S	36	3	39	0.00000
Peptacetobacter hiranonis	89152	S	34	13	47	0.00000
Peptacetobacter sp. AB845	3388429	S	10	5	15	0.00000
Faecalimicrobium sp. JNUCC 81	3469801	S	37	1	38	0.00000
Ihubacter sp. rT4E-8	3242369	S	527	57	584	0.00002
Emergencia sp. JLR.KK010	3114296	S	226	26	252	0.00001
Emergencia timonensis	1776384	S	117	3	120	0.00000
Mogibacterium pumilum	86332	S	81	5	86	0.00000
Mogibacterium diversum	114527	S	73	7	80	0.00000
Mogibacterium neglectum	114528	S	26	3	29	0.00000
Aminipila terrae	2697030	S	75	8	83	0.00000
Aminipila luticellarii	2507160	S	49	7	56	0.00000
Aminipila butyrica	433296	S	38	2	40	0.00000
Anoxybacterium hadale	3408580	S	48	0	48	0.00000
Sinanaerobacter sp. ZZT-01	3111540	S	36	0	36	0.00000
Andreesenella formicacetica	1497	S	65	2	67	0.00000
Andreesenella acetica	84022	S	34	0	34	0.00000
Alkaliphilus sp. B6464	2731219	S	24	5	29	0.00000
Alkaliphilus metalliredigens	208226	S	23	1	24	0.00000
Serpentinicella alkaliphila	1734049	S	10	0	10	0.00000
Filifactor alocis	143361	S	90	7	97	0.00000
Caminicella sporogenes	166485	S	31	0	31	0.00000
Geosporobacter ferrireducens	1424294	S	17	0	17	0.00000
Peptoclostridium acidaminophilum	1731	S	11	0	11	0.00000
Christensenella massiliensis	1805714	S	708	34	742	0.00003
Christensenella minuta	626937	S	154	5	159	0.00001
Christensenella sp. MSJ-20	2841518	S	135	1	136	0.00001
Thermoanaerobacter italicus	108150	S	228	24	252	0.00001
Thermoanaerobacter kivui	2325	S	11	1	12	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	25	80	105	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	19	27	46	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	10	11	21	0.00000
Aceticella autotrophica	2755338	S	37	0	37	0.00000
Thermacetogenium phaeum	85874	S	25	2	27	0.00000
Caldanaerobacter subterraneus	911092	S	16	0	16	0.00000
Desulforudis sp. Tu-874	3416276	S	24	3	27	0.00000
Halanaerobium praevalens	2331	S	75	3	78	0.00000
Halothermothrix orenii	31909	S	64	0	64	0.00000
Acetohalobium arabaticum	28187	S	46	0	46	0.00000
Anoxybacter fermentans	1323375	S	10	0	10	0.00000
Acetivibrio clariflavus	288965	S	130	8	138	0.00001
Acetivibrio saccincola	1677857	S	49	2	51	0.00000
Acetivibrio thermocellus	1515	S	19	0	19	0.00000
Neomoorella glycerini	55779	S	34	6	40	0.00000
Neomoorella thermoacetica	1525	S	15	2	17	0.00000
Thermanaeromonas toyohensis	161154	S	21	0	21	0.00000
Zhaonella formicivorans	2528593	S	11	0	11	0.00000
Monoglobus pectinilyticus	1981510	S	95	5	100	0.00000
Thermosediminibacter oceani	291990	S	31	0	31	0.00000
Tepidanaerobacter acetatoxydans	499229	S	18	0	18	0.00000
Biomaibacter acetigenes	2316383	S	12	0	12	0.00000
Mahella australiensis	252966	S	35	0	35	0.00000
Koleobacter methoxysyntrophicus	2751313	S	13	0	13	0.00000
Mitsuokella multacida	52226	S	631560	14209	645769	0.02680
Selenomonas sp.	2053611	S	506	9	515	0.00002
Selenomonas sp. oral taxon 126	712528	S	163	35	198	0.00001
Selenomonas sp. oral taxon 136	713030	S	59	40	99	0.00000
Selenomonas sp. TAMA-11512	3095337	S	55	0	55	0.00000
Selenomonas sp. oral taxon 920	1884263	S	52	8	60	0.00000
Selenomonas sputigena	69823	S	432	8	440	0.00002
Selenomonas dianae	135079	S	124	16	140	0.00001
Selenomonas ruminantium	971	S	113	0	113	0.00000
Selenomonas timonae	2754044	S	88	29	117	0.00000
Megamonas hypermegale	158847	S	95	1	96	0.00000
Megamonas funiformis	437897	S	36	0	36	0.00000
Pectinatus haikarae	349096	S	38	0	38	0.00000
Sporomusa acidovorans	112900	S	86	3	89	0.00000
Sporomusa sphaeroides	47679	S	78	69	147	0.00001
Sporomusa ovata	2378	S	31	1	32	0.00000
Sporomusa termitida	2377	S	23	0	23	0.00000
uncultured Sporomusa sp.	307249	S	16	7	23	0.00000
Sporomusa aerivorans	204936	S	12	0	12	0.00000
Pelosinus sp. UFO1	484770	S	62	4	66	0.00000
Pelosinus fermentans	365349	S	10	0	10	0.00000
Anaerosinus gibii	3054208	S	38	1	39	0.00000
Dialister succinatiphilus	487173	S	215941	25272	241213	0.01001
Dialister sp.	1955814	S	24336	1360	25696	0.00107
Dialister hominis	2582419	S	3488	115	3603	0.00015
Dialister pneumosintes	39950	S	150	1	151	0.00001
Megasphaera elsdenii	907	S	1753	123	1876	0.00008
Megasphaera massiliensis	1232428	S	672	11	683	0.00003
Megasphaera stantonii	2144175	S	140	2	142	0.00001
Megasphaera hexanoica	1675036	S	57	1	58	0.00000
Megasphaera sp.	2023260	S	39	3	42	0.00000
Megasphaera sueciensis	349094	S	32	0	32	0.00000
Megasphaera coli	1852379	S	10	0	10	0.00000
Veillonella parvula	29466	S	684	74	758	0.00003
Veillonella rogosae	423477	S	273	67	340	0.00001
Veillonella atypica	39777	S	41	3	44	0.00000
Veillonella nakazawae	2682456	S	31	33	64	0.00000
Veillonella rodentium	248315	S	21	1	22	0.00000
Veillonella orientalis	2682455	S	18	17	35	0.00000
Veillonella dispar	39778	S	17	9	26	0.00000
Acidaminococcus fermentans	905	S	2311	35	2346	0.00010
Acidaminococcus intestini	187327	S	405	44	449	0.00002
Acidaminococcus timonensis	1871002	S	367	7	374	0.00002
Phascolarctobacterium faecium	33025	S	595	6	601	0.00002
Phascolarctobacterium succinatutens	626940	S	118	129	247	0.00001
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	91	87	178	0.00001
Faecalibacillus intestinalis	1982626	S	167053	13719	180772	0.00750
Thomasclavelia ramosa	1547	S	1319	89	1408	0.00006
Erysipelatoclostridium sp. An173	1965571	S	710	56	766	0.00003
Thomasclavelia spiroformis	29348	S	155	14	169	0.00001
Catenibacterium sp. co_0103	2478954	S	739	455	1194	0.00005
Catenibacterium mitsuokai	100886	S	325	173	498	0.00002
Tannockella kyphosi	2899121	S	74	1	75	0.00000
Holdemania massiliensis	1468449	S	7265	457	7722	0.00032
Hoskinsella hominis	2764325	S	1551	172	1723	0.00007
Longicatena caecimuris	1796635	S	726	99	825	0.00003
